student_id,quiz_id,subject,score,date,feedback
S0045,6022c62c-267b-4ccf-9d44-6bfe5f5422db,English,41,2024-12-13,Needs improvement
S0045,fb2a9acb-f5df-48f8-9148-23e827983eeb,Economics,74,2025-02-28,Needs improvement
S0045,425559d0-c08c-4930-8456-cc9b9455c475,History,62,2025-02-25,Needs improvement
S0045,e223ddbf-2db0-4131-914d-b551763d61f8,Social Science,94,2025-02-03,Excellent
S0046,69b7b1e1-5fb2-4c4b-8360-eb5066925220,Math,68,2025-02-01,Good progress
S0046,98584274-8091-4afa-ba01-fe5c51363ed3,Economics,52,2025-05-03,Below average
S0046,54bbe0cf-3e4a-4169-ab45-086e18115fa3,Economics,79,2025-04-29,Below average
S0046,3c1df847-ce28-4399-b33d-a58156cd5ede,Social Science,48,2025-01-07,Below average
S0046,1251b28f-342c-46ac-bee2-bdd3592c369c,Social Science,40,2025-01-15,Excellent
S0046,194ca29c-a2f3-4c1c-84ce-7b5002f79828,Math,97,2025-02-18,Needs improvement
S0046,848ac55f-49ba-4a11-98a1-a8279ea780e2,English,65,2025-02-17,Needs improvement
S0047,0ff4a327-733f-47e3-8118-753c6a552313,History,91,2024-12-12,Below average
S0047,046b60ad-45e0-4409-9d0a-c9c43d44a62a,History,73,2025-02-11,Good progress
S0047,b9214017-fb1a-48c1-bb1d-318e66bdd8ea,Computer Science,78,2024-11-25,Needs improvement
S0047,115a39bd-a136-4ffd-a608-8bc588717b10,English,89,2025-03-21,Below average
S0047,6944133d-f301-4a15-8698-d5d31d3ffbe0,Science,91,2024-12-17,Excellent
S0047,d4dfa2dc-d16b-4be0-9f2a-a423ed5b3cc2,Social Science,82,2024-11-27,Needs improvement
S0048,9aeb860a-4874-4327-800a-9baa89741c41,History,40,2025-01-25,Good progress
S0048,6787f083-14b0-457b-8634-bcc7d74e2f4b,Computer Science,49,2025-01-28,Excellent
S0048,6a16174b-8c32-473e-8757-daf7c254fb14,Math,98,2025-03-04,Needs improvement
S0048,bf12a79f-da13-42ae-abc9-21b3a656a198,Science,74,2025-02-21,Good progress
S0048,1ab20099-7582-4231-8edd-dd454401c0d3,Economics,77,2025-05-07,Below average
S0048,483e016b-c659-4c14-9f69-fb9a0ba0af93,Science,90,2025-05-17,Below average
S0048,47b6bc2b-bd30-41f8-b982-ace549e206a9,Economics,52,2025-04-24,Needs improvement
S0049,a181f14b-ee92-41eb-a0c0-f14c709bc902,English,89,2025-04-26,Needs improvement
S0049,0d545a3b-6591-40fc-b9fa-b19e9264f17a,Economics,73,2025-02-27,Excellent
S0049,4fb0e521-4106-44a8-835a-bb0bb718a856,Social Science,69,2025-04-19,Below average
S0049,0857f3e6-fac6-4393-9fab-60605e0fc3c9,Science,55,2025-02-23,Below average
S0049,a1742d1e-7823-4be6-93d6-dbbc5eedb471,Science,53,2025-05-08,Excellent
S0049,2c949aad-434d-439d-ae7e-13ba7c669f9a,Science,80,2025-03-22,Excellent
S0049,48177e05-3472-4b2b-a59e-3c4b232f9df7,Economics,89,2025-05-22,Needs improvement
S0050,4194711f-d07e-4d2a-82c4-b7aa4edd3b1a,Computer Science,67,2025-04-27,Below average
S0050,e4de41df-cf3c-41dd-9f6c-90968c76c8d4,Economics,40,2025-04-19,Below average
S0050,347d6d04-999d-486e-8b28-389380086440,English,68,2025-04-13,Excellent
S0050,bce330c7-59ff-4c9b-bd58-6607704f84b5,Science,49,2025-02-25,Excellent
S0050,c19b12f8-f9d6-4d1d-b8ac-a9302f0f19a2,Economics,62,2025-01-01,Below average
S0050,3b949315-8d34-4f30-a5fb-345e3c0c9953,Science,75,2025-05-12,Needs improvement
S0050,9200d93f-7f3f-482e-b7eb-87d01f04e6f8,English,41,2025-04-01,Below average
S0050,a21eaded-baa5-49e5-81fb-dedff1389817,Computer Science,84,2025-02-25,Needs improvement
S0051,5563afc9-d052-4970-97cd-efe06bdba9a3,English,51,2025-02-08,Excellent
S0051,73066f33-5f19-496b-a8e1-7811314efe17,Economics,60,2025-05-24,Good progress
S0051,a6eec487-a998-4a73-b3d4-bc4b765c7105,English,88,2025-02-24,Needs improvement
S0051,6bcd5af6-e206-43e2-b372-5cc5e2c5ed7c,Economics,42,2025-02-28,Below average
S0051,836f22e2-2c5e-4301-ad04-c398f3d7307e,Economics,98,2024-12-28,Needs improvement
S0051,e81b2f8f-cbb5-4454-a58c-1cb8dac245f0,Science,71,2025-01-26,Good progress
S0051,d2a998d5-1f32-4801-8aba-8b918211a41e,Social Science,81,2025-03-19,Below average
S0052,51f86fc7-ea57-4851-b0f1-211bbc7e7382,History,47,2025-03-19,Good progress
S0052,e077f035-1403-4b8a-97d5-3004832b137c,English,48,2025-04-22,Excellent
S0052,bdee8cde-c20d-44ca-b98e-ebefb4b07a12,English,91,2024-12-12,Below average
S0052,187dbffa-7589-474e-96b4-dcc31eee5222,Computer Science,75,2025-03-26,Below average
S0052,ae0f087d-7adb-47c3-b30d-56edce376ba2,Science,85,2025-01-05,Needs improvement
S0052,26cebc9a-b8bf-4a48-9b69-8c95159fd620,History,47,2024-12-18,Below average
S0052,c7916c18-f4d6-4813-a463-f52e144affa0,Science,88,2025-05-04,Needs improvement
S0052,8e18b2e5-ee5c-44bd-bbb7-3e99df25ecaa,Science,41,2025-03-18,Good progress
S0053,fe34e56e-eeda-4f01-9aa3-55af32550fb5,English,63,2025-02-10,Below average
S0053,ff0de664-7f22-40cd-b08c-22a62a0fbb63,Math,56,2025-01-03,Needs improvement
S0053,ccf9ca9f-8882-4484-bc40-5a8ce00e03ba,Math,79,2025-04-16,Needs improvement
S0053,5e535101-5b07-4690-a468-047c3e40bed5,Science,86,2024-12-14,Below average
S0053,784ed3db-8568-4184-adff-186a27fa7b42,English,64,2025-05-08,Below average
S0054,0e7b4d3b-246b-4430-af1c-1156c71c97da,Math,58,2025-03-06,Excellent
S0054,23eea120-88ab-42fb-87e5-56beb0524781,Computer Science,78,2025-03-21,Excellent
S0054,e50f0045-784c-4119-86a5-3f4a54a15fc0,English,55,2024-11-26,Needs improvement
S0054,e35844ba-11fe-4a88-97b3-e687b5a6a25f,Computer Science,57,2025-02-27,Needs improvement
S0054,c405b2af-42d0-4f28-af32-6154d7319a01,English,68,2024-12-17,Excellent
S0054,f7144def-ec20-4804-9c2c-79ec94e27f2f,Social Science,89,2024-12-17,Good progress
S0054,d97dece1-9ca3-4911-b401-0771184b27e8,English,84,2025-04-06,Excellent
S0055,20aa2abc-c7b8-49a7-b1e9-db7cef970cf7,English,78,2024-12-12,Below average
S0055,338b1f1e-ca76-4b37-9abf-f1dba22972dc,Math,81,2025-04-24,Excellent
S0055,311f761b-ae57-4154-b775-7c07871c0593,History,95,2025-04-06,Excellent
S0055,d710e62c-692c-4ba0-8886-8029d05a133e,History,45,2025-04-12,Needs improvement
S0056,b859ccad-88c3-41ad-9986-8da60afb2f6f,English,54,2025-01-13,Good progress
S0056,32879340-0b18-4a5f-bd72-74ec063db88b,English,86,2025-01-19,Excellent
S0056,1e6f89c2-0f23-47b2-9e41-4f2e56e41e54,Economics,54,2025-03-07,Needs improvement
S0056,1111eea0-96ed-4b2d-9fe5-30457c5e6067,History,94,2025-05-11,Excellent
S0056,739127a4-4c94-4ea7-86dd-a4f63e5b4c74,Social Science,66,2025-03-16,Excellent
S0056,03af4c4a-3501-43dd-b15f-db2e0f0e3e09,History,69,2025-02-12,Needs improvement
S0057,7e424740-29fa-4072-be06-a7de534e810c,History,83,2025-01-05,Needs improvement
S0057,f42e520a-8e72-47b4-a4f1-565e8b80bbd9,History,94,2025-05-01,Excellent
S0057,096ee348-35df-4b8c-9303-d23e5b6360a0,History,66,2025-04-09,Needs improvement
S0057,752690af-f9b8-4aad-b5e3-b719802f2f7c,Social Science,90,2024-12-08,Excellent
S0057,bd6e5ffa-841c-4b57-a1ae-38ed57621f99,Computer Science,61,2025-03-26,Below average
S0057,1dbd6b7f-e225-49e7-9661-d1d1f0b6a9ff,History,49,2025-03-10,Excellent
S0057,3f33949d-5f3e-4364-a0ff-b6aad81c6bdc,Social Science,82,2025-01-12,Good progress
S0058,bff42561-7942-41bb-8b35-60e90f7ad5e2,Math,40,2025-04-04,Excellent
S0058,b4e417c3-df9a-4a18-9a95-1c3bb76bd94b,Social Science,92,2025-02-18,Good progress
S0058,463f42ab-d27d-47d0-8508-64f85aaafc1d,Math,59,2025-03-31,Excellent
S0058,4d046092-e8fa-43ae-b45e-5346d77be497,Computer Science,72,2025-03-26,Needs improvement
S0058,7f7ad4c7-b927-4c9c-8504-91ea15fb4915,English,45,2025-01-03,Below average
S0058,cfcd66a1-9703-4e0c-a837-15f5f0f0a8fa,History,44,2025-05-03,Below average
S0058,307f4249-87d6-4a53-92c6-6e0ec7578f7b,Economics,66,2025-01-18,Excellent
S0058,fb5c6edd-7cdb-44a8-bbc9-bab8c89517b0,English,55,2025-02-02,Needs improvement
S0059,24b0bce6-757b-4b6c-859e-6de36620fe36,Math,70,2025-02-25,Below average
S0059,7834111d-9624-4f2c-b428-51d59ebaf4d9,English,75,2025-03-10,Needs improvement
S0059,7a214063-c14f-4196-b5a7-205bf9e94236,English,96,2025-04-18,Excellent
S0059,b496e408-09dc-4c93-b36d-92b62c01b649,Economics,74,2024-12-10,Below average
S0059,e37d6512-476b-4fd0-9c11-b353424ec923,Social Science,90,2024-11-28,Excellent
S0059,61ee5f8d-a15a-4c61-8e42-881d41a2ce0b,Computer Science,97,2025-05-25,Excellent
S0059,d96e40f3-5cdf-4203-81dc-d5c3eb401ebe,English,87,2025-02-20,Excellent
S0059,3f47875a-cb2f-4b5a-b269-f3e5d9870ae3,Math,65,2025-05-04,Below average
S0060,d2cb214d-ce6b-46dd-ba2c-0ba48df4be6e,History,44,2025-05-15,Excellent
S0060,89eb15d9-2d8c-4bdb-8f55-92d525523441,English,67,2025-02-11,Excellent
S0060,b0227d0e-62d2-4ee3-be04-4895b87e5612,History,83,2025-05-12,Excellent
S0060,c12ff645-9d4f-4165-94cd-fd68d13641d6,Economics,62,2025-01-10,Needs improvement
S0060,afb003a7-87b5-47f1-99dd-de3037345955,English,75,2024-12-21,Excellent
S0060,de3589e2-7f97-4e28-ae11-4d256030e09d,Computer Science,88,2025-01-22,Good progress
S0060,d880595a-3a31-4a79-a6c7-ce55b56fa572,Math,67,2025-05-24,Good progress
S0060,654c8daf-c2a9-4a5d-bc57-9d9d360aae56,English,82,2024-11-25,Needs improvement
S0061,5d5c8c36-2073-41e6-a9f3-ebf9e5dfee37,Science,54,2024-12-08,Below average
S0061,dc190e2c-f111-4a39-ae6e-815c1aa34de2,Social Science,70,2025-05-25,Good progress
S0061,3a1a422a-406c-4002-992f-0e3d7de844ed,Economics,51,2025-05-20,Good progress
S0061,b370ad8f-52aa-4843-88d8-d5f17d112e2c,Math,83,2025-03-28,Below average
S0061,e49cd4d0-ba2f-4fcf-831a-0fd057874233,History,76,2025-02-07,Good progress
S0061,d5add8b4-23c5-4c7c-8046-94c90054d4a1,Math,91,2025-01-26,Excellent
S0062,4e432f43-b7df-47b8-bcd8-f3fb2d6d049a,Science,59,2025-04-30,Good progress
S0062,a554ad53-553d-47a8-97e8-c609f2255211,Social Science,76,2024-12-27,Excellent
S0062,b082d57f-3188-478e-bac1-db4799290f15,Social Science,83,2025-05-01,Excellent
S0062,70de13de-cb31-4b8d-a313-f0c7964db5ae,Science,93,2025-02-01,Needs improvement
S0062,6b0b7905-7bf9-41f7-a643-f2d9a37f555a,English,64,2025-05-20,Below average
S0062,1c6fc45a-9329-425e-9da4-1fa80244b5bd,Science,79,2025-02-09,Excellent
S0062,cbe5ebbd-d214-4523-9f90-28a01d97591f,Science,100,2025-01-02,Needs improvement
S0062,630fe31c-c103-4d6d-a3ca-e24d30eaa31b,History,40,2025-03-28,Excellent
S0063,ffe59e27-f815-48c1-8bbb-f45113a27b18,Math,62,2025-05-11,Good progress
S0063,861026c6-4f4a-4050-af20-be946672f06e,History,54,2025-01-20,Needs improvement
S0063,d1bcdb55-4ac7-46f2-8090-4df2c051d8bf,Social Science,40,2025-02-01,Below average
S0063,e3bf2579-187b-4520-9223-f78d0e377575,History,51,2024-11-24,Excellent
S0063,d50a1bcd-c821-4202-b840-7f2dcab3bcb7,Economics,83,2025-04-15,Excellent
S0064,fc9b738a-c05b-45f6-b9fa-26bac0b1f9f4,Social Science,49,2024-12-16,Needs improvement
S0064,af92ae89-2777-40e8-8059-b1ea788e2c9e,Science,42,2025-03-11,Below average
S0064,e021380e-9bf6-42a2-9579-a227af96a611,History,47,2025-05-24,Excellent
S0064,4d0a10e7-8f49-432f-bba5-f017806ebe26,Computer Science,100,2025-03-09,Needs improvement
S0064,7df7e0d8-d8fd-4309-be3f-371e9b0a62b3,English,43,2025-02-22,Below average
S0064,bb1ad53d-7741-424b-92d6-3b61af0d20fd,Math,52,2024-12-20,Needs improvement
S0064,c7be1de6-5974-4d11-a89b-cafc27bb5d2e,Science,78,2024-12-08,Excellent
S0065,7df1a2d8-39b0-4e2c-a433-fa68c9225e04,Economics,69,2025-04-18,Excellent
S0065,b94398d0-a7e0-4d47-adb6-2981760cf598,Science,95,2024-11-24,Needs improvement
S0065,931f11f2-8df8-49eb-a6f8-58195ecae54b,History,63,2025-04-20,Below average
S0065,9d8fc5a5-201d-41b1-a7fd-8de7a7eef462,Computer Science,64,2024-11-26,Excellent
S0065,e4441194-84b1-401e-93a7-8eeadbae12a8,Computer Science,53,2025-03-19,Good progress
S0065,27bd0ffb-397d-4bc3-a367-915aac6027b9,English,78,2025-02-27,Good progress
S0065,81d0ef62-3785-4d61-8816-80afb0b1b93c,Economics,69,2024-12-17,Good progress
S0065,6f3161d2-a2f3-4c4a-98c2-b378d7ba3325,Social Science,70,2025-03-23,Excellent
S0066,51afe422-f678-4383-81a2-1dc43cc202e2,Economics,57,2025-02-15,Good progress
S0066,f66fd4ad-63da-4cac-9ad4-45de797ebfee,Computer Science,54,2025-03-05,Below average
S0066,d770e383-7fb7-499f-a1bb-9329f5d8c612,Economics,40,2024-11-26,Needs improvement
S0066,4de6a73c-81bc-44a3-8fb9-4246872f1a17,English,49,2025-04-05,Good progress
S0066,6b26d52a-2194-489a-940d-04fadc449b4b,Math,45,2025-05-21,Below average
S0066,940d4b25-eafe-42d7-b8d8-3d3a905b9a9d,Economics,42,2025-04-04,Needs improvement
S0066,2039ff6d-6931-4bbc-8484-78b33224819a,English,88,2025-02-23,Below average
S0067,1a664c64-f2d5-4762-b144-87a42c7aa2f4,Science,64,2024-12-30,Excellent
S0067,dc94dc61-0fbf-45e7-a99a-e0cd60b00e65,Math,66,2025-05-17,Needs improvement
S0067,bf3b71dd-8567-4d1a-8947-6ebe9dfa89bc,Computer Science,66,2024-12-29,Needs improvement
S0067,bde1996b-f9ca-4eb5-b714-284f6289d79e,Social Science,40,2025-01-27,Excellent
S0067,fb9ccea4-6cb5-42f0-9aa4-ab6331311130,Social Science,59,2025-04-30,Below average
S0068,d4d1af2b-5ab7-4a40-a5c0-6bc3327f1916,History,92,2025-03-07,Below average
S0068,6178b0cf-2fb3-4d33-ab6c-af297151ad89,Social Science,70,2024-12-09,Good progress
S0068,027f7165-c2dc-41a4-9ac0-3f03c71bfb21,Science,45,2025-03-27,Good progress
S0068,c3be4b51-9588-45dd-be24-ef478862c942,Math,84,2025-02-22,Excellent
S0069,b15c5fbf-9806-4a7d-9850-18a7e7c69b8f,Math,45,2025-01-05,Needs improvement
S0069,22c34a95-6ad8-4191-8834-4df2e2cdff06,Social Science,86,2025-05-18,Below average
S0069,d47357d8-58a7-47ad-b407-8507154108a4,Social Science,89,2024-12-04,Good progress
S0069,6085660d-df76-440f-ab05-e658cc25f99b,Science,72,2025-03-21,Below average
S0070,08be54e5-16bf-49d6-9c47-6a7381e71a9c,Science,77,2024-12-30,Needs improvement
S0070,033a16ea-5a8d-4898-9fba-013f1d41109f,Economics,75,2025-02-02,Needs improvement
S0070,cad7479d-8784-417c-b8ee-a824ad7fae23,Economics,82,2025-01-02,Excellent
S0070,a9909204-88aa-4eab-90aa-85e2f349c675,Computer Science,97,2025-05-06,Below average
S0070,84c3d2fa-4b49-4ff5-ae3b-4dbe4bf6c9f9,English,63,2025-03-29,Good progress
S0070,5ae2926a-539e-43d7-91ee-ca9f5fd7dcb0,History,92,2025-03-31,Needs improvement
S0070,841dd2fb-67ce-4748-b889-51582a92e516,Computer Science,57,2025-02-02,Excellent
S0071,59cbc2a4-9e2d-48bb-8dcc-6ec326c5eada,Math,97,2025-01-24,Excellent
S0071,c3f5c445-b87c-4072-a59e-bda027c0975c,Social Science,55,2025-03-09,Excellent
S0071,bf7b20eb-3589-40e9-ba92-e98cc88185b0,History,93,2025-04-29,Needs improvement
S0071,039c2276-631e-44d4-8dc6-7a2dfed1426a,History,40,2025-05-12,Below average
S0071,37dbef76-08cc-49d4-a051-f98be068ce9b,Social Science,73,2024-12-21,Below average
S0071,c9c17c8b-ab00-4b48-9336-0e6d041329a7,Science,75,2025-05-18,Excellent
S0072,b11a5087-6068-4208-b54e-7522ed6a7e28,Math,41,2025-04-10,Below average
S0072,d20df75f-bf12-45b8-a9a4-261e662f0f19,Science,82,2025-05-01,Excellent
S0072,aea7a110-4fab-43db-b108-1f6368b7f738,Science,77,2025-03-29,Excellent
S0072,bc339594-4e53-40f0-843b-1e0ca5d95d02,History,64,2025-02-03,Excellent
S0073,c004ff97-4f6c-412c-a8db-b881a8941d8d,Economics,45,2025-01-17,Below average
S0073,1770ef21-6e55-4085-9258-a5cc75a9973a,History,96,2025-01-26,Good progress
S0073,d5e60058-2a77-4e8a-b39c-c4bb4e20010c,History,54,2025-02-22,Needs improvement
S0073,04a467c3-d3e5-4566-91b9-2d415e915bd2,Computer Science,65,2025-04-19,Needs improvement
S0074,dc816456-e0bd-4823-b710-23fc51626e46,History,72,2025-02-18,Excellent
S0074,e51edb04-eb6e-4a4b-9938-bc100fd93a36,Computer Science,48,2025-02-08,Excellent
S0074,d31c9e15-ef9d-4098-9449-211b4361ef5e,Computer Science,49,2025-02-05,Needs improvement
S0074,cb79b7e7-4c66-433b-b642-6557229cb351,History,73,2024-12-18,Good progress
S0075,6a52707d-6c49-4807-8382-09a2afbc7a10,Science,73,2024-12-19,Good progress
S0075,2311602f-7ac6-40f2-85e4-78443f195d7f,Social Science,87,2025-04-24,Good progress
S0075,a3ecbc85-5ca0-4d8f-9c55-d0299d72c37c,Economics,74,2025-03-26,Needs improvement
S0075,4d27b2c3-696f-4cda-a8a5-0289a86bb484,Economics,53,2024-12-26,Needs improvement
S0075,30e7639e-fc62-4272-97f9-d9a2169a5e4d,History,50,2025-03-23,Excellent
S0076,dc5d8c66-3155-42cf-8b99-d22133023ee6,Computer Science,97,2025-02-28,Excellent
S0076,947085fa-d755-4624-8699-cb9faac954bc,Social Science,93,2025-04-13,Good progress
S0076,f0538dcc-969f-46f6-836b-a0d3a8542339,Economics,40,2025-03-17,Below average
S0076,0e302a0a-80d7-4647-a7b5-44542a37cdaf,Computer Science,81,2024-12-26,Excellent
S0077,18454b09-eecb-4776-9cf0-5990543c2cfe,Computer Science,88,2024-12-27,Good progress
S0077,afcb985f-0248-4476-9366-8ea5e2c899ab,English,85,2025-05-19,Below average
S0077,d3f75198-1f8e-47db-ab3e-e7a07485ba77,Economics,71,2025-05-07,Excellent
S0077,46d6055f-0d6d-40a1-af14-1b2c751fdae1,Math,100,2024-11-30,Excellent
S0078,562a6017-c033-4960-a1e0-7b8406ad7e6b,Math,79,2024-12-06,Good progress
S0078,a24ddb87-8c28-4b55-9ef5-ce5d56182fd1,English,40,2025-04-21,Below average
S0078,e6a51b12-bcc0-494c-bcc9-c57cab0db306,Computer Science,53,2025-01-09,Good progress
S0078,b176f22b-f3f9-401b-a524-0809356ed3a5,Science,65,2025-05-21,Needs improvement
S0079,b4f997af-3ed4-4e09-92a5-6aedede3e356,Economics,52,2024-12-14,Below average
S0079,40473318-8e68-4110-a1db-a6531ffb84d3,Social Science,74,2024-12-25,Below average
S0079,487ce467-eedd-4148-966a-75ca3e961e55,Economics,48,2025-02-23,Needs improvement
S0079,ceea1c80-abad-4cba-b3f0-e01ed4535d00,Social Science,55,2025-01-16,Good progress
S0079,d2f74051-107f-4442-b983-26035f84ab8c,Economics,96,2025-05-11,Below average
S0080,ad22079b-551a-4c84-b0c3-681dabaa56d2,Social Science,100,2025-02-06,Good progress
S0080,82b7745d-6515-45a0-ac03-6029ad24e8e7,Computer Science,82,2025-04-11,Needs improvement
S0080,03eed734-0968-47a4-9270-9a8952ea2461,Economics,53,2024-12-15,Good progress
S0080,ab5fc2ce-27ca-47b0-af70-af606bc94c99,Economics,43,2025-02-12,Excellent
S0080,d2e1bbc0-4bc3-4f6d-bd7a-b67b46ba057c,Science,50,2025-01-28,Needs improvement
S0080,084fa4c1-cba3-4e62-9320-4af83f6b475f,Computer Science,76,2025-05-14,Needs improvement
S0080,5832c865-4963-4c88-8cc3-e87c5da2d323,English,44,2025-04-16,Needs improvement
S0080,e28e5b1f-56b5-4147-acdd-c9f1b4e6ad79,Economics,63,2025-02-13,Below average
S0081,f02b80ea-3112-45b4-b008-58ba026cd440,Social Science,56,2025-01-28,Below average
S0081,6aed66cc-f1bf-4c3b-82ce-920d322fcaf7,Social Science,93,2025-02-09,Needs improvement
S0081,b5d1686a-2cb2-48c7-8db8-efca3ca32f04,Social Science,66,2025-02-18,Good progress
S0081,6f155560-6c0a-4487-b712-f0ad001b5b5b,Computer Science,59,2024-11-24,Good progress
S0081,0d6b9a39-8d44-4f93-b80f-3aef5373ee25,Economics,80,2025-01-17,Below average
S0082,9f0de0fc-7262-4ef8-9a17-c4981624d77a,History,100,2025-03-04,Below average
S0082,d855238a-768b-4690-82a3-c0d49c2ec26b,Economics,52,2025-04-17,Below average
S0082,893611eb-84b8-49b5-a28a-0c9a221ee3ab,Math,46,2025-04-29,Below average
S0082,cbc30218-069d-4628-b86b-4ad9e2b84173,Math,71,2024-12-10,Excellent
S0083,a11a5e53-7ebe-422b-bb52-3fbc63e49f5b,Science,63,2025-03-01,Needs improvement
S0083,5933970b-ccac-4474-89e5-e99f62e0f02a,Social Science,40,2024-12-04,Good progress
S0083,361a603c-2018-47d8-9dd4-d315a98249ab,Computer Science,95,2025-05-21,Below average
S0083,ae9145cc-77c7-491d-b90d-9a7f7cde86e0,Computer Science,40,2025-03-07,Needs improvement
S0084,d4cf1979-96ac-4d14-9e0d-c19cd2bcb9b6,English,40,2024-12-18,Below average
S0084,0fa8efbd-2a96-4515-9bc8-4ff3234002c2,History,46,2025-01-05,Below average
S0084,61b282a1-36bc-42c8-9334-fb0f4c523ee3,Science,73,2024-11-28,Needs improvement
S0084,5bb975bc-fa69-469f-85c9-f8efd23dc6ca,English,100,2025-01-03,Below average
S0084,adc49685-0a61-4712-88ed-b688a46dad48,English,59,2025-02-01,Good progress
S0085,5d75986e-2dab-4e55-bffc-c1490248efaf,History,98,2025-04-03,Needs improvement
S0085,eee6bbd9-503b-451f-8e40-d0a55e7d7d53,Computer Science,45,2024-12-06,Excellent
S0085,04b6bf41-ae93-490a-96f4-5ae14802034d,History,67,2024-12-04,Below average
S0085,ac96f223-bb5e-49d1-9cc3-ce7ccb40d19e,Science,66,2024-12-04,Good progress
S0086,90b0edd0-b474-4549-a82a-b88302000c5f,Computer Science,66,2025-01-14,Good progress
S0086,7fcadd98-7828-4e22-b91b-60304d5b5542,Math,93,2025-04-16,Below average
S0086,0ff7cfe1-02ef-4b67-8790-bc5a9c61251d,Math,70,2024-12-09,Needs improvement
S0086,124baac7-0ef0-4c2f-98e8-6b9f5f8c8c66,Science,53,2025-04-26,Below average
S0086,8609590b-d694-40a6-aed3-2ef0bcaa350e,Math,74,2025-05-01,Excellent
S0086,bf2f83ab-6be3-4e8b-90b0-c3da5826d2c5,Science,86,2025-04-14,Good progress
S0086,9a1414dd-5fba-4512-ac19-caac7aa61da6,Economics,97,2025-01-30,Good progress
S0086,6b06a606-941f-4cc6-95f3-4226cde17ccd,Economics,47,2025-03-12,Excellent
S0087,d2b32727-78ea-4bf2-8b8c-78c55be10ba0,Math,95,2025-01-09,Good progress
S0087,81f31aac-206a-4205-9d22-7c149d25d003,History,45,2025-05-18,Below average
S0087,16c15223-f6a4-4104-ad10-5895a01b938e,History,45,2024-12-13,Good progress
S0087,f39022b3-ca81-40c1-a745-da2cf9527e54,History,78,2025-02-24,Good progress
S0087,e02cc4cb-7a2b-4a28-ad1e-32ee88883ec8,Science,80,2025-02-09,Below average
S0087,59e4b876-10ac-44c1-a5a0-8c53db0c18ba,Economics,81,2025-02-14,Below average
S0087,193783a3-ccbe-4578-8e76-5d66b866cdef,Social Science,44,2025-05-02,Good progress
S0087,89ab79a7-8660-43cf-97e2-f216e85d680d,Computer Science,50,2025-05-22,Needs improvement
S0088,8a765ac7-3878-4937-93cc-a6abcd50d05b,Math,84,2025-04-26,Needs improvement
S0088,ca36dfab-ac61-48a6-ab1c-c679d3ab0158,Math,76,2025-05-02,Needs improvement
S0088,413996c1-e7e0-414e-8b40-95dc9bb8c42f,Computer Science,87,2025-02-18,Good progress
S0088,a1849c6a-2f95-48c6-be75-2267e51924ff,Math,94,2025-01-27,Needs improvement
S0089,f136a8f2-74d9-445d-8f78-b1b364e51bac,Social Science,59,2025-02-03,Good progress
S0089,64bbea52-aed6-48f7-b440-7339b819bc02,Science,53,2025-03-11,Good progress
S0089,4a1ea30a-1465-40d9-ad22-05e50d6f6f89,English,98,2025-01-01,Below average
S0089,4ec2b30f-e7b0-4bbe-b5ab-d38607c42e50,Social Science,40,2025-05-04,Below average
S0089,6c91bacd-1c23-4fb2-aa25-bc1c2f91d051,Science,54,2025-05-23,Good progress
S0089,316f62bc-9b8a-4095-8bf3-a3f3312505eb,Math,96,2025-03-13,Needs improvement
S0090,edb41e22-cef5-41a5-82cb-da84ede6f7da,Social Science,80,2025-04-18,Needs improvement
S0090,04c899cf-c432-421a-a2f9-951cdb2d349a,Computer Science,44,2024-12-30,Needs improvement
S0090,9bdde4a3-a98d-4619-8fe7-44c8e67cba8b,Math,86,2024-12-04,Good progress
S0090,81c226d0-a3ab-437d-8363-1d69b48795f1,Science,96,2025-02-11,Good progress
S0090,5307ea7e-e0dd-4519-97ee-f902d69aa90a,Social Science,52,2025-02-01,Good progress
