student_id,aspiration,skill,required_level,current_level
S0030,Entrepreneur,Critical Thinking,86,86
S0030,Entrepreneur,Teamwork,61,29
S0030,Entrepreneur,Coding,62,54
S0030,Entrepreneur,Leadership,85,63
S0031,Data Scientist,Coding,81,43
S0031,Data Scientist,Creativity,89,54
S0031,Data Scientist,Problem Solving,73,59
S0031,Data Scientist,Leadership,80,62
S0031,Data Scientist,Empathy,92,60
S0031,Scientist,Creativity,71,65
S0031,Scientist,Technical Skills,78,42
S0031,Scientist,Research,85,55
S0031,Scientist,Critical Thinking,96,91
S0031,Scientist,Problem Solving,76,52
S0031,Teacher,Creativity,78,63
S0031,Teacher,Coding,69,68
S0031,Teacher,Leadership,73,68
S0031,Teacher,Technical Skills,91,83
S0031,Teacher,Empathy,86,59
S0031,Entrepreneur,Technical Skills,94,73
S0031,Entrepreneur,Communication,76,39
S0031,Entrepreneur,Coding,70,39
S0031,Entrepreneur,Research,68,50
S0031,Entrepreneur,Creativity,60,58
S0031,Lawyer,Critical Thinking,63,58
S0031,Lawyer,Communication,79,55
S0031,Lawyer,Empathy,61,41
S0031,Lawyer,Problem Solving,65,28
S0031,Lawyer,Creativity,61,26
S0032,Scientist,Technical Skills,91,84
S0032,Scientist,Problem Solving,85,73
S0032,Scientist,Creativity,63,51
S0032,Scientist,Leadership,75,55
S0032,Scientist,Teamwork,86,73
S0032,Entrepreneur,Leadership,63,61
S0032,Entrepreneur,Creativity,97,94
S0032,Entrepreneur,Critical Thinking,93,55
S0032,Entrepreneur,Research,97,82
S0032,Entrepreneur,Empathy,64,29
S0032,Doctor,Research,79,45
S0032,Doctor,Coding,62,51
S0032,Doctor,Teamwork,93,79
S0032,Doctor,Technical Skills,81,64
S0032,Doctor,Critical Thinking,64,43
S0032,Artist,Coding,74,71
S0032,Artist,Communication,76,62
S0032,Artist,Critical Thinking,100,72
S0032,Artist,Problem Solving,86,59
S0032,Artist,Technical Skills,65,50
S0032,Data Scientist,Leadership,61,29
S0032,Data Scientist,Empathy,65,57
S0032,Data Scientist,Communication,68,28
S0032,Data Scientist,Problem Solving,87,54
S0032,Data Scientist,Technical Skills,64,42
S0033,Pilot,Empathy,89,89
S0033,Pilot,Problem Solving,82,68
S0033,Pilot,Research,64,59
S0033,Pilot,Technical Skills,62,40
S0033,Pilot,Communication,95,82
S0033,Teacher,Creativity,98,70
S0033,Teacher,Critical Thinking,99,67
S0033,Teacher,Leadership,78,70
S0033,Teacher,Empathy,66,31
S0033,Teacher,Teamwork,97,90
S0033,Doctor,Problem Solving,90,64
S0033,Doctor,Communication,82,81
S0033,Doctor,Leadership,66,41
S0033,Doctor,Empathy,91,64
S0033,Doctor,Teamwork,90,84
S0033,Writer,Coding,93,59
S0033,Writer,Research,73,47
S0033,Writer,Empathy,75,48
S0033,Writer,Creativity,94,61
S0033,Writer,Teamwork,82,81
S0033,Data Scientist,Teamwork,71,34
S0033,Data Scientist,Leadership,70,59
S0033,Data Scientist,Communication,87,60
S0033,Data Scientist,Creativity,87,59
S0033,Data Scientist,Coding,92,60
S0034,Artist,Critical Thinking,65,40
S0034,Artist,Creativity,80,70
S0034,Artist,Research,71,36
S0034,Artist,Technical Skills,98,64
S0034,Artist,Coding,98,98
S0034,Engineer,Research,96,62
S0034,Engineer,Problem Solving,66,58
S0034,Engineer,Creativity,80,59
S0034,Engineer,Leadership,99,69
S0034,Engineer,Communication,90,61
S0034,Teacher,Communication,84,66
S0034,Teacher,Leadership,61,26
S0034,Teacher,Technical Skills,72,37
S0034,Teacher,Problem Solving,83,49
S0034,Teacher,Creativity,61,41
S0034,Data Scientist,Critical Thinking,66,42
S0034,Data Scientist,Teamwork,81,51
S0034,Data Scientist,Problem Solving,95,58
S0034,Data Scientist,Empathy,72,36
S0034,Data Scientist,Creativity,64,56
S0034,Doctor,Empathy,94,60
S0034,Doctor,Technical Skills,88,83
S0034,Doctor,Leadership,67,48
S0034,Doctor,Communication,93,66
S0034,Doctor,Critical Thinking,62,59
S0035,Writer,Technical Skills,71,55
S0035,Writer,Critical Thinking,77,39
S0035,Writer,Coding,100,89
S0035,Writer,Empathy,93,65
S0035,Writer,Problem Solving,95,64
S0035,Data Scientist,Technical Skills,61,52
S0035,Data Scientist,Research,97,85
S0035,Data Scientist,Critical Thinking,61,54
S0035,Data Scientist,Empathy,66,57
S0035,Data Scientist,Teamwork,81,41
S0035,Lawyer,Critical Thinking,62,31
S0035,Lawyer,Teamwork,77,67
S0035,Lawyer,Leadership,96,95
S0035,Lawyer,Research,85,47
S0035,Lawyer,Technical Skills,82,73
S0035,Doctor,Communication,86,48
S0035,Doctor,Empathy,73,66
S0035,Doctor,Creativity,100,65
S0035,Doctor,Leadership,61,37
S0035,Doctor,Teamwork,70,68
S0035,Scientist,Critical Thinking,76,65
S0035,Scientist,Research,84,57
S0035,Scientist,Creativity,68,52
S0035,Scientist,Empathy,96,68
S0035,Scientist,Teamwork,83,68
S0036,Engineer,Research,91,86
S0036,Engineer,Problem Solving,77,58
S0036,Engineer,Critical Thinking,85,47
S0036,Engineer,Technical Skills,83,57
S0036,Engineer,Communication,91,75
S0036,Scientist,Critical Thinking,83,64
S0036,Scientist,Leadership,76,53
S0036,Scientist,Research,74,58
S0036,Scientist,Coding,81,77
S0036,Scientist,Teamwork,77,53
S0036,Pilot,Leadership,72,55
S0036,Pilot,Coding,92,80
S0036,Pilot,Empathy,78,43
S0036,Pilot,Communication,74,52
S0036,Pilot,Problem Solving,95,68
S0036,Doctor,Communication,85,66
S0036,Doctor,Leadership,93,73
S0036,Doctor,Research,75,66
S0036,Doctor,Teamwork,61,32
S0036,Doctor,Creativity,90,67
S0036,Lawyer,Coding,78,63
S0036,Lawyer,Research,70,44
S0036,Lawyer,Critical Thinking,99,64
S0036,Lawyer,Problem Solving,73,57
S0036,Lawyer,Leadership,79,64
S0037,Pilot,Leadership,79,59
S0037,Pilot,Technical Skills,63,40
S0037,Pilot,Critical Thinking,62,24
S0037,Pilot,Communication,71,37
S0037,Pilot,Research,77,52
S0037,Lawyer,Research,72,55
S0037,Lawyer,Communication,71,33
S0037,Lawyer,Critical Thinking,72,36
S0037,Lawyer,Empathy,62,33
S0037,Lawyer,Creativity,88,74
S0037,Scientist,Research,82,42
S0037,Scientist,Communication,60,45
S0037,Scientist,Technical Skills,95,94
S0037,Scientist,Coding,64,38
S0037,Scientist,Empathy,68,47
S0037,Data Scientist,Coding,68,28
S0037,Data Scientist,Technical Skills,60,41
S0037,Data Scientist,Teamwork,81,80
S0037,Data Scientist,Communication,71,36
S0037,Data Scientist,Critical Thinking,66,47
S0037,Writer,Creativity,89,51
S0037,Writer,Technical Skills,76,62
S0037,Writer,Empathy,74,43
S0037,Writer,Critical Thinking,99,78
S0037,Writer,Teamwork,72,67
S0038,Pilot,Teamwork,82,46
S0038,Pilot,Empathy,61,44
S0038,Pilot,Communication,70,45
S0038,Pilot,Coding,82,71
S0038,Pilot,Technical Skills,89,73
S0038,Lawyer,Communication,84,73
S0038,Lawyer,Coding,82,75
S0038,Lawyer,Leadership,63,30
S0038,Lawyer,Research,83,52
S0038,Lawyer,Technical Skills,74,41
S0038,Doctor,Creativity,81,76
S0038,Doctor,Coding,76,36
S0038,Doctor,Technical Skills,87,85
S0038,Doctor,Communication,98,58
S0038,Doctor,Leadership,65,28
S0038,Engineer,Creativity,79,57
S0038,Engineer,Technical Skills,82,62
S0038,Engineer,Teamwork,74,45
S0038,Engineer,Critical Thinking,62,36
S0038,Engineer,Empathy,68,38
S0038,Data Scientist,Communication,72,57
S0038,Data Scientist,Coding,88,72
S0038,Data Scientist,Teamwork,84,78
S0038,Data Scientist,Creativity,68,63
S0038,Data Scientist,Leadership,80,50
S0039,Lawyer,Technical Skills,76,70
S0039,Lawyer,Leadership,71,44
S0039,Lawyer,Communication,61,29
S0039,Lawyer,Coding,76,43
S0039,Lawyer,Creativity,67,35
S0039,Teacher,Research,99,96
S0039,Teacher,Leadership,87,51
S0039,Teacher,Communication,74,69
S0039,Teacher,Critical Thinking,98,71
S0039,Teacher,Problem Solving,75,74
S0039,Pilot,Creativity,91,88
S0039,Pilot,Technical Skills,79,58
S0039,Pilot,Teamwork,62,41
S0039,Pilot,Empathy,99,62
S0039,Pilot,Coding,94,85
S0039,Doctor,Communication,66,55
S0039,Doctor,Leadership,73,56
S0039,Doctor,Research,74,41
S0039,Doctor,Teamwork,95,62
S0039,Doctor,Technical Skills,62,43
S0039,Artist,Coding,69,66
S0039,Artist,Technical Skills,69,46
S0039,Artist,Teamwork,98,83
S0039,Artist,Empathy,85,66
S0039,Artist,Communication,83,81
S0040,Doctor,Communication,75,69
S0040,Doctor,Coding,75,59
S0040,Doctor,Empathy,68,38
S0040,Doctor,Leadership,83,60
S0040,Doctor,Technical Skills,88,64
S0040,Lawyer,Research,81,63
S0040,Lawyer,Communication,97,96
S0040,Lawyer,Teamwork,78,38
S0040,Lawyer,Critical Thinking,76,64
S0040,Lawyer,Technical Skills,65,32
S0040,Teacher,Creativity,83,69
S0040,Teacher,Problem Solving,65,63
S0040,Teacher,Empathy,70,33
S0040,Teacher,Research,90,60
S0040,Teacher,Coding,67,61
S0040,Scientist,Technical Skills,97,90
S0040,Scientist,Critical Thinking,89,51
S0040,Scientist,Leadership,68,44
S0040,Scientist,Teamwork,81,77
S0040,Scientist,Empathy,88,75
S0040,Engineer,Communication,69,30
S0040,Engineer,Coding,65,62
S0040,Engineer,Teamwork,92,61
S0040,Engineer,Leadership,74,35
S0040,Engineer,Creativity,69,59
S0041,Pilot,Teamwork,64,44
S0041,Pilot,Coding,88,75
S0041,Pilot,Creativity,89,62
S0041,Pilot,Research,90,83
S0041,Pilot,Problem Solving,61,39
S0041,Lawyer,Communication,88,70
S0041,Lawyer,Coding,82,44
S0041,Lawyer,Research,99,94
S0041,Lawyer,Creativity,83,71
S0041,Lawyer,Critical Thinking,63,47
S0041,Scientist,Problem Solving,60,52
S0041,Scientist,Technical Skills,84,51
S0041,Scientist,Critical Thinking,75,40
S0041,Scientist,Research,91,56
S0041,Scientist,Teamwork,99,97
S0041,Teacher,Creativity,98,78
S0041,Teacher,Problem Solving,92,67
S0041,Teacher,Technical Skills,88,63
S0041,Teacher,Critical Thinking,63,48
S0041,Teacher,Teamwork,63,46
S0041,Writer,Critical Thinking,89,67
S0041,Writer,Creativity,79,39
S0041,Writer,Problem Solving,64,30
S0041,Writer,Coding,69,54
S0041,Writer,Technical Skills,87,53
S0042,Pilot,Coding,95,87
S0042,Pilot,Teamwork,88,77
S0042,Pilot,Critical Thinking,64,61
S0042,Pilot,Research,80,74
S0042,Pilot,Empathy,75,60
S0042,Teacher,Problem Solving,79,69
S0042,Teacher,Leadership,69,69
S0042,Teacher,Critical Thinking,66,51
S0042,Teacher,Research,94,59
S0042,Teacher,Empathy,70,47
S0042,Doctor,Creativity,72,68
S0042,Doctor,Communication,84,51
S0042,Doctor,Critical Thinking,67,27
S0042,Doctor,Leadership,86,72
S0042,Doctor,Problem Solving,86,86
S0042,Engineer,Creativity,90,75
S0042,Engineer,Coding,84,46
S0042,Engineer,Teamwork,60,31
S0042,Engineer,Technical Skills,92,55
S0042,Engineer,Leadership,79,48
S0042,Data Scientist,Leadership,61,39
S0042,Data Scientist,Research,68,63
S0042,Data Scientist,Communication,76,70
S0042,Data Scientist,Critical Thinking,63,33
S0042,Data Scientist,Empathy,60,31
S0043,Engineer,Teamwork,83,82
S0043,Engineer,Leadership,94,56
S0043,Engineer,Creativity,80,74
S0043,Engineer,Communication,71,58
S0043,Engineer,Problem Solving,89,89
S0043,Pilot,Coding,97,92
S0043,Pilot,Technical Skills,99,83
S0043,Pilot,Teamwork,79,56
S0043,Pilot,Leadership,76,53
S0043,Pilot,Critical Thinking,86,48
S0043,Teacher,Research,84,77
S0043,Teacher,Communication,98,87
S0043,Teacher,Leadership,89,62
S0043,Teacher,Coding,91,86
S0043,Teacher,Empathy,75,47
S0043,Entrepreneur,Research,87,72
S0043,Entrepreneur,Teamwork,97,75
S0043,Entrepreneur,Leadership,85,79
S0043,Entrepreneur,Empathy,68,43
S0043,Entrepreneur,Coding,84,56
S0043,Writer,Coding,91,78
S0043,Writer,Creativity,89,83
S0043,Writer,Critical Thinking,72,38
S0043,Writer,Communication,93,63
S0043,Writer,Leadership,78,76
S0044,Engineer,Communication,78,54
S0044,Engineer,Empathy,64,45
S0044,Engineer,Creativity,79,54
S0044,Engineer,Technical Skills,84,73
S0044,Engineer,Leadership,91,64
S0044,Lawyer,Creativity,67,63
S0044,Lawyer,Empathy,89,63
S0044,Lawyer,Critical Thinking,66,47
S0044,Lawyer,Communication,71,31
S0044,Lawyer,Technical Skills,66,43
S0044,Scientist,Communication,85,51
S0044,Scientist,Problem Solving,86,73
S0044,Scientist,Creativity,86,70
S0044,Scientist,Critical Thinking,90,89
S0044,Scientist,Coding,76,52
S0044,Data Scientist,Technical Skills,90,89
S0044,Data Scientist,Leadership,73,49
S0044,Data Scientist,Coding,95,60
S0044,Data Scientist,Problem Solving,74,74
S0044,Data Scientist,Research,61,44
S0044,Writer,Coding,74,49
S0044,Writer,Creativity,74,69
S0044,Writer,Research,82,46
S0044,Writer,Technical Skills,71,62
S0044,Writer,Problem Solving,98,91
S0045,Teacher,Communication,98,84
S0045,Teacher,Research,77,73
S0045,Teacher,Critical Thinking,62,46
S0045,Teacher,Creativity,63,39
S0045,Teacher,Empathy,69,32
S0045,Scientist,Teamwork,92,82
S0045,Scientist,Empathy,77,47
S0045,Scientist,Research,67,34
S0045,Scientist,Coding,72,71
S0045,Scientist,Leadership,65,31
S0045,Artist,Teamwork,90,69
S0045,Artist,Research,88,55
S0045,Artist,Leadership,99,66
S0045,Artist,Technical Skills,76,40
S0045,Artist,Critical Thinking,90,72
S0045,Writer,Empathy,68,62
S0045,Writer,Research,91,84
S0045,Writer,Critical Thinking,67,50
S0045,Writer,Communication,94,68
S0045,Writer,Teamwork,81,55
S0045,Pilot,Technical Skills,94,88
S0045,Pilot,Coding,60,33
S0045,Pilot,Teamwork,64,33
S0045,Pilot,Problem Solving,73,33
S0045,Pilot,Leadership,80,54
S0046,Data Scientist,Creativity,70,32
S0046,Data Scientist,Teamwork,89,66
S0046,Data Scientist,Leadership,82,54
S0046,Data Scientist,Coding,71,45
S0046,Data Scientist,Critical Thinking,66,40
S0046,Scientist,Empathy,95,63
S0046,Scientist,Problem Solving,64,59
S0046,Scientist,Leadership,96,83
S0046,Scientist,Teamwork,93,56
S0046,Scientist,Creativity,97,60
S0046,Teacher,Critical Thinking,67,54
S0046,Teacher,Leadership,60,29
S0046,Teacher,Communication,64,37
S0046,Teacher,Technical Skills,91,69
S0046,Teacher,Empathy,72,62
S0046,Doctor,Teamwork,72,46
S0046,Doctor,Leadership,67,52
S0046,Doctor,Creativity,64,34
S0046,Doctor,Coding,99,66
S0046,Doctor,Technical Skills,81,64
S0046,Artist,Empathy,98,95
S0046,Artist,Critical Thinking,75,45
S0046,Artist,Coding,70,32
S0046,Artist,Communication,82,64
S0046,Artist,Technical Skills,83,50
S0047,Lawyer,Technical Skills,86,71
S0047,Lawyer,Coding,98,61
S0047,Lawyer,Creativity,95,88
S0047,Lawyer,Communication,69,39
S0047,Lawyer,Empathy,77,64
S0047,Artist,Empathy,66,38
S0047,Artist,Communication,77,73
S0047,Artist,Coding,98,87
S0047,Artist,Research,80,45
S0047,Artist,Leadership,64,24
S0047,Engineer,Problem Solving,71,59
S0047,Engineer,Research,85,83
S0047,Engineer,Leadership,67,33
S0047,Engineer,Teamwork,85,71
S0047,Engineer,Critical Thinking,96,58
S0047,Writer,Problem Solving,95,79
S0047,Writer,Technical Skills,80,66
S0047,Writer,Empathy,66,46
S0047,Writer,Critical Thinking,84,71
S0047,Writer,Teamwork,63,25
S0047,Doctor,Creativity,93,72
S0047,Doctor,Critical Thinking,99,97
S0047,Doctor,Research,97,70
S0047,Doctor,Problem Solving,79,56
S0047,Doctor,Empathy,97,63
S0048,Teacher,Research,95,56
S0048,Teacher,Communication,98,87
S0048,Teacher,Problem Solving,66,37
S0048,Teacher,Technical Skills,90,50
S0048,Teacher,Critical Thinking,72,51
S0048,Data Scientist,Teamwork,64,51
S0048,Data Scientist,Leadership,73,34
S0048,Data Scientist,Coding,90,78
S0048,Data Scientist,Problem Solving,87,59
S0048,Data Scientist,Critical Thinking,61,31
S0048,Writer,Communication,78,78
S0048,Writer,Teamwork,71,52
S0048,Writer,Research,68,58
S0048,Writer,Technical Skills,70,53
S0048,Writer,Coding,66,27
S0048,Engineer,Coding,75,64
S0048,Engineer,Creativity,75,48
S0048,Engineer,Critical Thinking,80,61
S0048,Engineer,Empathy,60,54
S0048,Engineer,Technical Skills,94,88
S0048,Doctor,Problem Solving,95,78
S0048,Doctor,Empathy,69,68
S0048,Doctor,Coding,70,53
S0048,Doctor,Teamwork,75,52
S0048,Doctor,Communication,60,22
S0049,Pilot,Problem Solving,65,58
S0049,Pilot,Research,92,65
S0049,Pilot,Leadership,64,43
S0049,Pilot,Communication,86,69
S0049,Pilot,Technical Skills,60,21
S0049,Entrepreneur,Empathy,82,70
S0049,Entrepreneur,Problem Solving,99,65
S0049,Entrepreneur,Teamwork,99,95
S0049,Entrepreneur,Communication,72,43
S0049,Entrepreneur,Creativity,62,42
S0049,Lawyer,Problem Solving,65,25
S0049,Lawyer,Communication,99,96
S0049,Lawyer,Empathy,92,81
S0049,Lawyer,Leadership,84,80
S0049,Lawyer,Coding,64,63
S0049,Writer,Creativity,77,66
S0049,Writer,Technical Skills,96,59
S0049,Writer,Leadership,71,69
S0049,Writer,Communication,100,89
S0049,Writer,Problem Solving,75,45
S0049,Artist,Leadership,87,49
S0049,Artist,Empathy,71,61
S0049,Artist,Coding,96,74
S0049,Artist,Problem Solving,74,60
S0049,Artist,Technical Skills,94,70
S0050,Doctor,Teamwork,100,66
S0050,Doctor,Problem Solving,72,34
S0050,Doctor,Empathy,61,22
S0050,Doctor,Leadership,74,55
S0050,Doctor,Critical Thinking,68,51
S0050,Teacher,Communication,71,39
S0050,Teacher,Problem Solving,72,55
S0050,Teacher,Critical Thinking,86,74
S0050,Teacher,Creativity,72,53
S0050,Teacher,Leadership,93,59
S0050,Pilot,Empathy,90,67
S0050,Pilot,Creativity,66,33
S0050,Pilot,Coding,84,57
S0050,Pilot,Communication,99,83
S0050,Pilot,Teamwork,62,30
S0050,Scientist,Leadership,75,40
S0050,Scientist,Technical Skills,71,47
S0050,Scientist,Problem Solving,99,91
S0050,Scientist,Teamwork,95,74
S0050,Scientist,Communication,81,80
S0050,Data Scientist,Research,96,74
S0050,Data Scientist,Problem Solving,70,35
S0050,Data Scientist,Creativity,100,67
S0050,Data Scientist,Communication,99,76
S0050,Data Scientist,Critical Thinking,98,81
S0051,Scientist,Research,98,71
S0051,Scientist,Critical Thinking,78,58
S0051,Scientist,Creativity,73,53
S0051,Scientist,Problem Solving,98,92
S0051,Scientist,Empathy,90,65
S0051,Data Scientist,Technical Skills,95,62
S0051,Data Scientist,Critical Thinking,72,72
S0051,Data Scientist,Problem Solving,62,25
S0051,Data Scientist,Creativity,97,76
S0051,Data Scientist,Coding,77,69
S0051,Artist,Coding,78,39
S0051,Artist,Empathy,85,61
S0051,Artist,Research,93,66
S0051,Artist,Teamwork,87,59
S0051,Artist,Communication,97,63
S0051,Engineer,Empathy,66,37
S0051,Engineer,Problem Solving,61,34
S0051,Engineer,Research,97,94
S0051,Engineer,Critical Thinking,65,49
S0051,Engineer,Creativity,99,71
S0051,Lawyer,Teamwork,93,77
S0051,Lawyer,Empathy,88,82
S0051,Lawyer,Critical Thinking,81,56
S0051,Lawyer,Leadership,90,68
S0051,Lawyer,Coding,86,59
S0052,Engineer,Technical Skills,92,65
S0052,Engineer,Critical Thinking,61,55
S0052,Engineer,Empathy,84,53
S0052,Engineer,Coding,78,62
S0052,Engineer,Problem Solving,96,85
S0052,Scientist,Creativity,100,73
S0052,Scientist,Problem Solving,96,63
S0052,Scientist,Empathy,80,79
S0052,Scientist,Communication,77,57
S0052,Scientist,Coding,61,40
S0052,Doctor,Leadership,79,77
S0052,Doctor,Empathy,68,52
S0052,Doctor,Creativity,71,36
S0052,Doctor,Research,87,83
S0052,Doctor,Communication,90,56
S0052,Data Scientist,Empathy,67,48
S0052,Data Scientist,Communication,62,54
S0052,Data Scientist,Technical Skills,81,78
S0052,Data Scientist,Leadership,75,41
S0052,Data Scientist,Creativity,80,49
S0052,Lawyer,Leadership,92,88
S0052,Lawyer,Communication,100,74
S0052,Lawyer,Empathy,75,42
S0052,Lawyer,Research,78,42
S0052,Lawyer,Coding,75,49
S0053,Pilot,Coding,92,70
S0053,Pilot,Critical Thinking,74,73
S0053,Pilot,Leadership,65,64
S0053,Pilot,Teamwork,65,56
S0053,Pilot,Communication,88,53
S0053,Lawyer,Empathy,73,73
S0053,Lawyer,Leadership,78,46
S0053,Lawyer,Technical Skills,83,74
S0053,Lawyer,Critical Thinking,91,62
S0053,Lawyer,Problem Solving,82,49
S0053,Scientist,Leadership,80,54
S0053,Scientist,Research,69,66
S0053,Scientist,Critical Thinking,72,45
S0053,Scientist,Teamwork,73,57
S0053,Scientist,Creativity,79,61
S0053,Doctor,Creativity,84,69
S0053,Doctor,Problem Solving,74,68
S0053,Doctor,Leadership,94,90
S0053,Doctor,Coding,69,57
S0053,Doctor,Research,74,51
S0053,Engineer,Research,63,35
S0053,Engineer,Leadership,74,67
S0053,Engineer,Teamwork,88,69
S0053,Engineer,Creativity,77,55
S0053,Engineer,Technical Skills,89,60
S0054,Scientist,Leadership,75,50
S0054,Scientist,Communication,88,54
S0054,Scientist,Empathy,80,78
S0054,Scientist,Teamwork,92,53
S0054,Scientist,Creativity,95,57
S0054,Engineer,Research,83,44
S0054,Engineer,Empathy,77,59
S0054,Engineer,Problem Solving,75,57
S0054,Engineer,Leadership,92,71
S0054,Engineer,Creativity,68,31
S0054,Pilot,Technical Skills,76,75
S0054,Pilot,Creativity,75,45
S0054,Pilot,Research,84,55
S0054,Pilot,Empathy,86,51
S0054,Pilot,Coding,90,72
S0054,Lawyer,Critical Thinking,86,57
S0054,Lawyer,Problem Solving,82,77
S0054,Lawyer,Communication,79,41
S0054,Lawyer,Empathy,88,66
S0054,Lawyer,Creativity,72,53
S0054,Artist,Teamwork,73,60
S0054,Artist,Empathy,63,24
S0054,Artist,Technical Skills,97,94
S0054,Artist,Leadership,62,60
S0054,Artist,Creativity,96,79
S0055,Engineer,Critical Thinking,92,83
S0055,Engineer,Leadership,75,57
S0055,Engineer,Technical Skills,76,55
S0055,Engineer,Creativity,75,42
S0055,Engineer,Communication,81,54
S0055,Pilot,Technical Skills,68,42
S0055,Pilot,Creativity,87,85
S0055,Pilot,Empathy,100,100
S0055,Pilot,Teamwork,62,46
S0055,Pilot,Leadership,89,88
S0055,Teacher,Empathy,75,56
S0055,Teacher,Teamwork,97,74
S0055,Teacher,Coding,86,82
S0055,Teacher,Critical Thinking,65,27
S0055,Teacher,Technical Skills,98,66
S0055,Entrepreneur,Empathy,95,89
S0055,Entrepreneur,Leadership,80,48
S0055,Entrepreneur,Technical Skills,73,45
S0055,Entrepreneur,Critical Thinking,77,52
S0055,Entrepreneur,Coding,87,83
S0055,Writer,Problem Solving,65,33
