student_id,resource_id,resource_type,subject,usage_time_minutes,access_date
S0055,0ecc7fb3-2cca-4eda-bb7b-a9cf8f14dfc5,Article,English,26,2025-02-13
S0055,bc874149-3aaa-4af7-9f99-5347f30f9ab2,Article,Social Science,9,2025-01-31
S0055,69e760ec-b8a4-4207-acc7-51db317dfab1,Video,History,5,2025-01-23
S0055,c4b26d3a-0f06-4828-bd8f-7c6e9d1cb418,Article,History,29,2025-04-14
S0055,1d82ec1c-6c96-4059-9a32-886a358c06ab,Video,Science,12,2025-04-05
S0055,bb5a1edb-706b-4a6e-9982-16063fb61113,Video,Economics,18,2025-04-12
S0056,082a0c3b-9f81-43eb-bd9f-30d65253e64a,Video,Computer Science,20,2024-12-14
S0056,deda8693-7b0b-4445-98f0-e20dfe151ac6,Past Paper,Computer Science,29,2025-05-14
S0056,8777764e-e893-485e-b4f5-1af5451b1ea2,Past Paper,Social Science,25,2025-01-28
S0057,686f9f27-3f3b-4ed6-ad9e-c2a81d19ec90,Past Paper,Computer Science,22,2025-02-28
S0057,f89be643-0c7b-40c3-8175-a25a6bae17c5,Past Paper,Math,19,2025-02-02
S0057,5a90bd04-51f2-4371-b3c4-f7a61e506e5a,Article,Science,25,2025-05-14
S0057,f9b2b183-7fb1-4bc2-bdac-a8a09cbfeaa5,Flashcards,Science,4,2025-03-28
S0057,3f1fe23f-0cf1-42c9-9e19-7b983701c406,Notes,Computer Science,22,2025-03-09
S0057,b07d1093-be6d-4ed5-ba21-09db97d2d4cb,Article,History,7,2024-12-02
S0058,ec13322e-0962-496e-8aef-b9eab711f67a,Article,Social Science,16,2025-04-22
S0058,b04f8fb8-54fc-4289-a73e-48c3f5fc83d7,Video,English,24,2025-03-06
S0058,31523b7b-55f8-435c-81cd-83c846d2223e,Video,Economics,2,2025-03-23
S0059,0e4fa677-1707-4f37-b789-52f9cf7531ca,Notes,Economics,4,2024-12-24
S0059,a84017ed-bddd-4d2b-907e-621c924bc176,Video,Math,4,2025-03-03
S0059,0a4bbfbf-a529-472e-b411-a055992c88d5,Past Paper,Science,23,2025-03-28
S0059,203a8720-5de7-4575-ac80-f84abfcfb438,Past Paper,Science,21,2025-05-11
S0059,195d141e-6aa1-4922-b9a6-d5b9732e8966,Flashcards,Economics,10,2024-12-10
S0059,6d9fec5e-0a10-4c7c-97b4-14d5f3efb59d,Notes,Science,23,2025-02-21
S0059,42cc5351-5674-4e74-9cea-bf0f498c95ed,Past Paper,History,29,2025-01-08
S0060,cf2bed7d-0663-45a5-98ac-99efbb88f58f,Article,History,30,2024-11-25
S0060,b6bfa798-cbbe-4a84-a7db-8bbe5b0b8617,Article,Math,28,2025-03-04
S0060,2dcbc544-b3d3-4dc2-8c0b-1c0e7a1f9c88,Flashcards,Science,27,2024-12-10
S0060,766b6653-1d8d-484a-bca4-d9e52ffdb493,Flashcards,English,17,2025-03-02
S0060,c6d80a6b-059a-4256-9161-2ef6b0f7b6ee,Video,Economics,21,2024-12-16
S0060,1313f83f-661e-4107-82f9-bdbd77d21252,Article,Social Science,14,2025-04-08
S0060,5e99b538-87fc-4208-9dc1-bc8ed47a5d6c,Video,History,19,2025-03-09
S0061,da11f60a-5d95-4358-af83-48feb1d56d99,Article,Computer Science,2,2025-03-30
S0061,56fa473a-fe10-4d38-8d15-e69e7948ea17,Video,Economics,4,2025-04-12
S0061,babaaa81-e3cd-43ac-82c7-bf7fc323eb20,Video,Social Science,9,2025-03-14
S0061,63d7d0bd-b794-497e-8551-a6499e2c6d2e,Article,Economics,20,2025-01-11
S0061,93bdc54e-d30e-44c1-8a1b-18e6e9a07701,Past Paper,Social Science,10,2025-04-24
S0061,c9fb71bf-ce95-40f3-83bb-be09758fdc0a,Past Paper,History,4,2025-03-05
S0061,123f38c0-cbb8-4f99-b6cd-b6ddcd9267ae,Notes,English,12,2025-03-02
S0062,89e5d65f-16bb-40ef-99ed-f739b229c728,Article,Economics,19,2025-02-14
S0062,f64b60a6-7b4c-4125-adc1-509d8abdde13,Past Paper,History,29,2025-04-21
S0062,9708398f-4a4f-460c-bcd3-18931c6a60ff,Past Paper,Science,26,2025-01-22
S0062,be7669db-efa3-427f-a9b5-9413e9107d44,Past Paper,Social Science,7,2025-01-05
S0062,1ed71d4a-7665-45d4-9294-ba9eae61ad59,Past Paper,Social Science,29,2025-01-29
S0062,0d137029-b803-49c5-b6e0-811e714caa28,Past Paper,English,14,2025-04-29
S0062,887c2ccd-75f4-4cad-a467-e0c99f37af2a,Notes,History,6,2025-03-12
S0063,6766c1ea-1e55-4567-bcc7-c340ee681c12,Notes,Computer Science,20,2025-02-18
S0063,f5baf987-883e-4a36-a8d9-b929d09958ec,Video,English,20,2025-05-08
S0063,8823563e-5b09-459a-987c-072b4554918c,Past Paper,Math,6,2025-03-02
S0063,d922a297-e603-4b2e-bf9b-74b7c6ca97a8,Video,Economics,5,2025-02-05
S0063,6a214c43-8f4b-4c93-8d1c-284e9960e0b8,Flashcards,Computer Science,28,2024-11-30
S0063,6ab78ac8-de97-4c5d-94e8-244b7be6746d,Notes,Economics,27,2025-02-13
S0063,03a7802a-7df9-43f6-a949-40b1e274c943,Notes,English,6,2025-04-15
S0064,2238b4d7-2781-4122-9cdf-40b3553bc279,Past Paper,Computer Science,4,2025-01-19
S0064,0419bf3e-3e06-4937-9667-025169d90fa8,Video,Computer Science,22,2024-12-15
S0064,2a2b15d6-8d79-42b9-bcb4-58b432a462b8,Flashcards,English,4,2025-03-22
S0064,bb85c9c9-3f9b-406e-9e55-e90f2f2ffa3f,Notes,Economics,28,2025-01-27
S0064,74e4014d-6633-4926-801c-4d207e0bf946,Past Paper,Economics,11,2025-02-13
S0064,7133153c-ff5e-43e7-a572-d86b388ef1fd,Article,Science,2,2025-02-15
S0064,76d32e1c-c55f-47fa-9598-e0aae47c0921,Article,Science,2,2025-01-24
S0065,6c150d51-31f6-43f7-86ec-1096e076c2ba,Notes,English,4,2025-03-11
S0065,df72f11d-ffb2-4e92-8746-6e426c3dd514,Article,English,10,2024-12-30
S0065,ba347a5d-3c04-4423-b286-322bbeb65911,Flashcards,Economics,14,2024-12-08
S0065,4c985ce7-206c-44e2-ad9b-0e743435cfee,Notes,Social Science,18,2025-04-29
S0065,ca435759-8ac2-4f3f-a79e-699fad64bfd7,Past Paper,History,7,2025-01-27
S0066,95ef9a41-ad5e-457c-ba4d-ac86305740d0,Flashcards,English,7,2025-02-18
S0066,46bb5670-3524-4c97-aca0-69a687559484,Article,Social Science,18,2025-01-25
S0066,5461dd62-6453-4d4a-9a0f-a852534cb476,Past Paper,Computer Science,13,2025-03-18
S0066,69d2af46-6dcd-4bd4-9950-1235805397ec,Flashcards,Science,24,2025-04-01
S0066,784a3f67-e72b-4ee1-8dac-9ecdeccc2b2a,Past Paper,Science,9,2025-03-20
S0067,0154f082-9ce2-4374-b692-72ceb9b8baf0,Notes,Science,12,2025-01-24
S0067,4ac940eb-6a55-41d7-8c31-a83ebc326408,Notes,Science,3,2025-04-22
S0067,275e0de1-81e7-4b11-a141-23c82063930b,Flashcards,Math,17,2024-12-30
S0067,5eed5932-43dd-4264-8050-9c5ba2704d69,Past Paper,Computer Science,4,2025-02-12
S0067,d4e58495-a7ed-4829-bc45-27e4231359af,Video,English,25,2025-04-03
S0068,e6ea3d72-f664-4b23-8d76-8f60664bce3f,Flashcards,Computer Science,2,2025-03-28
S0068,b229a2cf-ff4b-4b21-a227-ba35d5842187,Flashcards,Science,23,2025-04-21
S0068,f36a4395-0caa-4d99-8ecf-0eda708ea494,Past Paper,English,17,2025-03-25
S0068,3a29f3c5-fbe7-4616-93ea-1ebd3bc96c8e,Past Paper,Computer Science,19,2025-03-26
S0069,d0734a26-121b-4fe2-a0c8-906fa408bd7d,Past Paper,Computer Science,14,2025-02-25
S0069,4f2ff91a-8ee7-4636-a17b-99293b141146,Past Paper,Economics,27,2025-04-14
S0069,81de103e-acc4-420f-98ce-0b8435e94400,Flashcards,English,17,2025-05-03
S0069,3277ad38-9960-47f2-9592-044c3a6732dc,Past Paper,Economics,17,2025-02-06
S0070,1c9f5ee2-67de-4dda-92c3-3b1ebf9fa831,Notes,History,22,2024-11-28
S0070,86ced2d8-94c3-4e3c-9666-c550c01e8298,Past Paper,Economics,19,2025-04-20
S0070,f41cd85b-bf98-4283-add2-ab033abe9e6f,Video,Math,23,2025-02-11
S0070,6fabbf9e-cd2a-4c51-85eb-52fcef63ebec,Flashcards,History,19,2025-05-16
S0070,43bf65f0-e28a-4c28-99d8-4526a436f852,Video,Science,17,2025-01-24
S0071,a7e6fb14-8681-4158-80c5-8b8f507bddd5,Past Paper,Science,24,2025-04-19
S0071,9b181405-5b7d-42fc-a6dc-b384f6c142c8,Notes,Computer Science,3,2024-11-28
S0071,83bc4495-ac99-4dd3-b0ee-238e08d263e3,Video,Economics,17,2024-12-08
S0071,9118beb3-3938-4294-86e7-30a8f25231ec,Notes,Math,8,2025-05-01
S0072,6b3d6459-878d-4ccc-802e-ef61d93c896c,Past Paper,History,17,2025-02-12
S0072,fbd8119e-2877-41f2-a7fd-6536916d596a,Video,Economics,28,2025-03-14
S0072,0d125473-1a0b-4fd1-9536-57cb38ee4c4b,Notes,Math,8,2025-03-15
S0072,36300e29-959b-4236-8439-12426c4d694b,Past Paper,Economics,23,2025-05-20
S0072,617b2e1a-9682-4d3a-ab0d-547065a379cf,Past Paper,History,5,2025-04-22
S0072,e11e5c16-46f9-4341-8226-f81d3d7a50aa,Article,History,17,2025-03-08
S0073,af3d1649-b8a2-4ff8-b581-a07ed4a38949,Flashcards,Science,30,2025-05-19
S0073,bca508e9-e71d-425c-a8e2-80f764076bdf,Flashcards,Economics,22,2025-01-03
S0073,a6d49b3c-f8c8-4d32-911d-b7d52c0379eb,Video,Computer Science,29,2025-02-23
S0073,452878e4-5996-451d-bd38-ed133315dc2a,Video,Economics,30,2025-04-24
S0074,824f9684-9722-471f-9b30-92029dc53a7c,Flashcards,Computer Science,17,2024-11-30
S0074,0719ce32-6610-4ac3-96aa-97ae1afd2810,Flashcards,Math,26,2025-03-07
S0074,10b1fb3e-0dcf-4aad-8ad9-a99c89a1e72e,Past Paper,History,15,2025-01-09
S0074,aa11c1f0-e32f-4acc-963c-53f657fb093f,Flashcards,History,7,2025-03-19
S0074,2c4bbacc-0196-4d5d-9c53-bd6dca4e5e4e,Video,Computer Science,23,2025-04-23
S0075,d5972e3c-7553-42e3-a19d-37b1f37db4f6,Flashcards,Computer Science,25,2024-11-30
S0075,bd826b3b-81b5-4d4d-b799-5c5dac501a8d,Video,Economics,21,2024-12-12
S0075,717ee688-cefd-48a0-be72-dfad8839b88f,Notes,Science,7,2024-12-06
S0075,7a210bf4-60d5-475b-b9e8-629e93b711a4,Article,Economics,19,2025-04-23
S0076,e92e02fe-8f39-4c95-8914-e91cae04f196,Video,Computer Science,10,2024-11-25
S0076,ffe82a39-dc35-4ce1-9648-99fd0807f110,Past Paper,English,2,2025-04-20
S0076,99565c26-9aef-48a4-8255-6aa34af55eee,Flashcards,Social Science,2,2025-03-20
S0076,098bb500-d1c7-4f46-aa4c-bf87d1ec7e04,Article,Computer Science,14,2025-03-23
S0076,292a941a-6530-4bd3-8dfa-8f0b67d5e1be,Flashcards,History,7,2025-03-05
S0076,36a7a202-06a4-4798-9966-ed21957c343d,Notes,English,22,2024-12-10
S0076,66f61d15-2c7a-4fd8-80d9-fba10304f65a,Past Paper,Economics,21,2025-04-19
S0077,8be4cbeb-a0bd-48f1-831f-192628a8997d,Notes,Science,27,2025-04-04
S0077,1cfb7224-ab8a-43f7-858a-7047dd905672,Flashcards,Computer Science,30,2025-05-24
S0077,ab221619-380f-43fa-8c53-3ce55a9c4e09,Article,Social Science,23,2025-03-09
S0077,3cbbde7c-b9ef-45e9-a1dd-ca820efe4445,Article,English,10,2025-02-28
S0078,86790fe1-a470-4185-9b8f-f514bfe4047d,Video,English,4,2025-03-13
S0078,834b294a-821b-4664-83cc-ccf1ee25b83f,Past Paper,Math,20,2024-12-01
S0078,8e31fc87-aaa2-4c43-aa02-76e0b4d5dc5b,Flashcards,History,25,2025-04-28
S0078,4099eb43-49d6-4c34-b657-bc5014e06f5d,Past Paper,Computer Science,15,2025-02-02
S0079,517e7217-f750-465d-be16-2371f890bc72,Article,Social Science,14,2025-04-17
S0079,f86276d8-6be4-4aaf-8063-c7478b02cc6f,Article,English,5,2025-01-01
S0079,deb4be1b-5fba-4ae5-bcb9-b46f59bbadc8,Notes,Social Science,17,2025-04-06
S0079,86d79b5a-49c5-4f56-afbc-386b7ea2105b,Article,History,6,2025-04-09
S0079,46dca2b4-f695-4be8-b390-ad3e94f4c63a,Article,Economics,19,2025-05-16
S0079,b98f1fca-6aca-4f41-a3f4-3b4011ec6b7d,Notes,History,20,2025-03-24
S0080,d60cf680-069d-4b34-afcf-95741df2e2d5,Notes,Social Science,27,2024-12-21
S0080,de67ec89-7773-46d7-afe2-79303c6575cb,Notes,History,26,2025-02-04
S0080,17edd23c-10bb-459e-bf17-331fcb941f5e,Flashcards,Math,22,2025-01-20
S0080,3afa8367-6d90-4eb3-86e5-6234360e8821,Article,English,24,2025-01-02
S0081,b9a931ff-7de3-4670-a2ea-6b7dd99d6f76,Past Paper,Social Science,27,2025-03-10
S0081,4e4a0243-4779-4e5c-ab8f-886f80340cef,Article,Science,16,2025-05-18
S0081,a55fa472-00ef-4c2c-9efe-2199c53ae9f2,Article,Computer Science,4,2025-04-12
S0081,9b12193b-3979-43d4-9238-a97b62a5543a,Past Paper,Science,28,2025-01-16
S0081,10176b48-2689-4725-ad55-e903ab20fe7f,Notes,Computer Science,21,2025-04-25
S0082,cff5a291-23cb-43ef-b62f-8ae7dc2bbef4,Flashcards,Science,19,2025-01-10
S0082,4d79abd2-1875-46e8-9974-5cf82ad435a8,Video,Computer Science,18,2025-03-30
S0082,0a4d7371-1d0d-4aed-be55-e23b632d1bda,Past Paper,History,9,2025-03-25
S0082,84f43a1a-36f1-4ff8-b4c8-9f385c8871ed,Article,Computer Science,17,2025-04-06
S0082,4c56ecfe-1600-41bf-b41e-98762d8a23ee,Past Paper,Economics,12,2025-04-19
S0083,cd926121-11f7-47cc-a724-40ab96bb63e3,Flashcards,Economics,13,2025-04-03
S0083,c8aeab97-b1f2-4614-9c6b-542a5a46bd7d,Video,Computer Science,7,2024-12-12
S0083,c9842eed-b7b6-4d2e-8675-c4513d54c12b,Notes,History,8,2024-12-29
S0083,8c9f10b4-dff9-49eb-9aff-2d0c7136aab5,Video,History,22,2025-01-01
S0083,a96e8524-342a-4d59-8653-4781d81abd58,Article,Science,15,2025-04-04
S0084,31741ba1-aa13-4ac3-914e-2210254cff2a,Flashcards,Math,28,2025-02-27
S0084,84bb6271-974f-452a-9d6f-c9c00de026bf,Flashcards,History,28,2024-12-03
S0084,64bf3b59-d876-47e2-b377-73dc87b14c71,Flashcards,Computer Science,22,2025-02-09
S0085,d75eaf61-0ccf-473d-9614-291d1efa9102,Video,Math,27,2025-02-17
S0085,dbafad59-6483-49b3-bea7-52935eb198c3,Flashcards,Science,25,2025-04-09
S0085,610477bc-d7ff-4c4c-acc4-90e26cc1b760,Flashcards,Social Science,9,2025-04-19
S0085,c86b1fd3-0fd9-4c80-ad18-c6b2124c8f74,Past Paper,Science,22,2025-05-23
S0086,7608f272-df9f-4d63-925e-5afc01d0f461,Notes,Economics,15,2024-12-05
S0086,4a0ead56-bdbe-41da-a58d-5e8b93b38995,Notes,Computer Science,7,2024-12-09
S0086,16f06efb-e583-4c8b-8b0f-a59eb17cd92c,Notes,Computer Science,15,2025-03-03
S0086,d939626a-a336-426f-8a75-f1e3bf899cb3,Notes,Computer Science,19,2024-12-28
S0086,8d7c0d53-e5b9-4b94-8b83-ce131e5e6eac,Flashcards,Computer Science,12,2025-01-24
S0087,97b7ea10-1240-4e21-934f-edcda1055f2b,Flashcards,Computer Science,24,2024-12-07
S0087,005286e9-6e71-43fe-b4e6-94bca1795d7c,Flashcards,History,18,2024-12-16
S0087,e3b66883-b1dc-42de-ade0-26119f369b9b,Flashcards,Math,30,2025-01-10
S0087,9dfed5c0-741d-4f90-855d-f404be00ab04,Notes,English,6,2025-01-29
S0088,606f0884-f136-444b-8ccd-bc2851bdf1e2,Article,Social Science,10,2025-05-22
S0088,74d1b33c-2cd2-4fda-892f-8b01dccb82d4,Video,English,14,2025-04-03
S0088,a2470780-ca9e-4013-8318-6fa945efce8c,Article,English,30,2025-04-29
S0088,28744eb2-6223-48ad-9acd-4406e8695913,Video,Math,19,2025-03-28
S0088,fda8eb83-f821-4da5-b830-77e12af46614,Video,History,23,2024-12-03
S0088,5ecd2dbe-a777-4d4a-83bb-658445a737c3,Flashcards,Social Science,19,2025-02-09
S0088,2ede8a69-744a-4d31-8962-3993d06858c4,Article,History,5,2025-05-23
S0089,c63df1d1-92c1-43c7-96a4-b2ce3be6cf42,Notes,English,22,2025-03-10
S0089,7b87fbed-a02a-44b7-8e39-892df26ef247,Flashcards,Economics,24,2025-05-06
S0089,eaddb0b9-1fa2-401f-bd9e-f6c4daf7341e,Video,Economics,25,2025-02-17
S0089,81851fa4-a35e-402c-b754-b09fb2fc3be4,Flashcards,Science,21,2025-03-07
S0089,110398df-967c-4b04-8c1b-f9e87f5054b8,Past Paper,Social Science,6,2025-05-21
S0090,727fc0a9-7730-4ec4-8cbd-a7ef13bc3d94,Notes,English,14,2025-01-07
S0090,9081aa46-9f5e-4939-9d8b-4467ce65602b,Article,Social Science,19,2024-12-13
S0090,ab1daf3a-e9ac-40a7-bc09-647cd437db1e,Flashcards,Math,8,2025-01-07
S0090,444c37c2-2d83-4f20-90f9-dbcd78796dbe,Article,Math,10,2024-11-28
S0090,50f5c10f-2ab1-46da-9029-49cee6d228e2,Video,Economics,24,2025-04-28
S0090,a248c157-540c-4327-86f2-9c43c76cfdc2,Article,Computer Science,24,2025-05-13
S0090,b5f24c75-5cd1-46ec-8acf-11c4b6eb3591,Video,Social Science,8,2025-05-10
S0091,3303434f-c5a9-413d-987e-5e892334a595,Past Paper,Social Science,6,2024-12-01
S0091,79291bab-54f4-4e45-a897-ff660df23bd1,Notes,Science,23,2025-02-13
S0091,402080f4-cce1-4d32-80c8-4ce7e36fcba3,Past Paper,Computer Science,19,2025-02-07
S0091,36d538a9-7f4f-4f81-84fc-0e8a7d5a4cee,Article,History,3,2024-12-19
S0091,b45a0d14-f5c3-4115-8d1c-60f34d7b0d86,Flashcards,Math,15,2025-04-10
S0092,b4576d44-c13a-483e-8674-5feecf10f424,Video,Economics,7,2025-04-05
S0092,d43bf406-a2a3-4761-b23c-59b449be53e1,Past Paper,Economics,30,2024-12-07
S0092,44f5ce92-4243-4283-924d-c6d16d20fae2,Past Paper,Science,29,2025-02-23
S0093,8bf7fd38-7686-4ce1-9fb6-c0647014f54c,Article,Social Science,17,2025-04-29
S0093,60e1d014-e77f-4165-9d0b-62d975f72441,Article,Computer Science,12,2025-02-26
S0093,2bc4be50-89f9-4745-b92a-9b995d2c835c,Article,English,25,2025-05-16
S0094,c01a360a-47e0-4199-9676-171fa141f99c,Article,Economics,21,2024-12-02
S0094,48f869c2-582b-4e5f-9f40-6a5292e2566f,Notes,History,20,2025-05-14
S0094,72a9d05b-b008-40b4-916f-c951e5601280,Article,Math,26,2025-03-15
S0094,2ce16a16-97d7-4492-a21e-e2b0c2ec9298,Article,Science,13,2024-12-30
S0094,3aba7f64-0823-4ed4-9cfe-1478dad396e0,Article,Economics,25,2024-12-06
S0095,7e53e929-efb7-4253-b20b-4541fadee174,Video,Social Science,22,2024-12-30
S0095,381015d2-f643-4b57-8bab-c007975a7418,Flashcards,Math,10,2025-02-18
S0095,e662efd1-fa0b-4070-88ee-f4654818af55,Video,History,13,2025-03-15
S0095,2a7c381f-aa98-476e-bb51-136edfeb21c6,Notes,Social Science,13,2025-05-24
S0095,048c384e-6e0b-4b41-b386-e4a4e1713fb8,Past Paper,Math,11,2025-04-08
S0095,a28264d3-4ecc-4658-a150-07ca08ec1556,Past Paper,Math,17,2024-12-03
S0096,0a8ef829-27c5-431e-a9bc-e66ca3cbe752,Video,English,11,2025-02-12
S0096,33cb7098-6308-41d8-bed8-31919dbd8cb7,Notes,English,25,2025-03-26
S0096,80574a61-2f3d-4cad-bcad-94694bbb5bb1,Video,History,18,2024-12-30
S0096,3ae022be-ad83-4352-bd3c-6d774ddbdad6,Past Paper,Social Science,5,2025-04-30
S0096,13af359a-7daf-4c91-8e86-9f0fce1478ff,Flashcards,Computer Science,16,2025-02-12
S0096,8e497dbe-51e7-49de-9484-9c9a97a4db12,Article,Economics,25,2025-03-19
S0096,5c484b2e-7cc0-4280-9c8b-8ee268d611ad,Article,Computer Science,6,2025-01-23
S0097,1508b298-572a-4e5c-968c-663504f8ad98,Past Paper,Social Science,4,2025-02-03
S0097,6b765e6a-f800-4df7-837d-62b285db5126,Notes,Math,9,2025-03-09
S0097,e8e12fc3-4285-4827-831f-cc492fc80fa9,Article,Math,3,2025-01-17
S0097,10775844-f2ac-41fc-abe5-4105491f9b81,Past Paper,History,5,2024-12-26
S0097,89945ebd-0ab9-4932-9c49-d951d3dcc1ba,Video,Social Science,12,2025-03-15
S0097,213cdc31-1e42-4b1d-9f5a-51875ffcd9b0,Article,Economics,6,2025-04-16
S0097,904ea6b7-e136-472b-a84d-3d868d12ce8b,Flashcards,Science,16,2025-01-01
S0098,88364249-49cc-4bbf-a290-4e264340bcd6,Video,Science,11,2025-01-26
S0098,a3873fdf-2ec4-41fc-a08b-f8308414a6e9,Past Paper,History,19,2025-03-20
S0098,a4228968-4da3-4386-80a7-3f8bf5f98650,Article,Math,6,2025-03-22
S0098,7205faeb-d988-4faa-9a62-29e0bbfbdace,Video,Computer Science,12,2025-01-04
S0098,674e4195-2fdc-44bd-8eef-a5bdacdad3d8,Past Paper,Economics,23,2024-11-28
S0099,531ec2f3-a951-4acd-940d-1be90f607aec,Article,Computer Science,8,2025-02-09
S0099,86768f88-8120-4f0f-af42-fc00d1109c89,Flashcards,Social Science,12,2024-12-14
S0099,2b139baf-2330-4c6f-8bfc-88a6a649030a,Article,English,4,2025-02-14
S0099,53fd1398-408b-4747-a131-520131807221,Notes,Science,4,2025-04-09
S0100,6ccd54ad-1ff1-497a-887b-48effd917b49,Flashcards,Science,9,2024-12-19
S0100,db3fdae2-90fa-42a0-b181-0365a4d8635f,Article,Science,3,2024-11-29
S0100,88034a39-e641-450b-8371-c27c4973fa4c,Past Paper,English,17,2025-04-02
S0100,edf65c79-b5da-4096-8615-7b9121297cbd,Past Paper,English,10,2025-05-02
S0100,c1c2eb1a-667d-4f07-b2c6-07a07536b618,Video,Science,18,2025-05-06
S0100,b5bd1a24-2e09-4476-bfbc-eb7aa26ca39a,Past Paper,Social Science,3,2024-12-04
S0101,f42b38d4-3d2c-4a32-91ec-18c1913ec021,Video,History,12,2025-01-27
S0101,f02e3765-20d1-4670-97a9-6d1c46636942,Notes,Economics,8,2024-12-16
S0101,aae6480e-8b49-41b4-949e-6ed0552213c0,Notes,Computer Science,25,2025-03-30
S0101,90957fca-af37-42b3-a9cc-b7496f10f76d,Past Paper,Math,25,2024-12-19
S0102,8af16f29-8b06-40f6-8012-44cb906aebf8,Video,History,29,2025-03-13
S0102,14be395e-bee9-4368-943c-2d7f20c701b5,Video,English,20,2025-03-15
S0102,1db7f293-eb85-4f17-ace9-0dfe19d5cd3c,Flashcards,Math,9,2025-01-03
S0102,39cf57be-b904-41ca-90bb-0727f2cedd14,Notes,Economics,27,2024-12-26
S0103,d22ee038-43c6-487d-8d19-e32a34e68011,Past Paper,Economics,27,2025-05-03
S0103,708b8361-1eb6-4528-8a5d-480b793df65e,Past Paper,Economics,2,2025-03-07
S0103,94def23b-8185-4c7a-88cd-347e8a267eb0,Video,English,14,2025-02-16
S0103,b2b44f58-88e9-4954-80c3-ca398d3634c3,Notes,Economics,13,2025-02-20
S0103,2582ec50-6d19-4075-9141-a6f43810bf8d,Article,Math,7,2025-04-19
S0104,b9c0483d-d578-4904-a64f-52b891d121a2,Past Paper,Social Science,8,2024-12-07
S0104,22767494-9b81-4912-8b8c-827000b2b946,Notes,Science,27,2025-03-22
S0104,a1c078e2-2bb9-4994-befb-42afcdb82148,Video,History,16,2024-12-05
S0105,6dbcac98-aca3-41fb-816e-f4cef91da4c8,Video,Social Science,28,2024-12-04
S0105,3a33d5ea-76a9-462b-907e-964842d1f493,Flashcards,Social Science,30,2025-01-03
S0105,c7acbf74-da66-459c-a5c2-655cdc68e875,Flashcards,Social Science,5,2024-12-11
S0105,ec008cc3-9170-4923-8938-566c1684b5d0,Article,Social Science,8,2025-02-14
S0105,91537a40-b80e-4e60-a0c8-dbd873efd031,Notes,Science,16,2025-02-15
S0106,bf2daacd-30d3-4dd8-b27b-3edde9667644,Flashcards,History,11,2025-03-27
S0106,6f2ab26a-cd47-40ac-899b-698998571ed4,Past Paper,English,5,2025-05-07
S0106,cb84ab28-6714-4676-8edd-0a6272b45b06,Video,Science,24,2025-04-30
S0107,0944d798-e110-49de-946f-ad6dd900eda8,Notes,History,9,2025-04-09
S0107,7dea33cf-bc20-4490-bedf-131b16ddf0a9,Notes,Science,21,2025-02-08
S0107,eab89e1e-db1a-4f4f-b95f-20cc501b3dc3,Flashcards,History,20,2025-05-03
S0108,eaa54369-b3ea-4596-a4d5-744a334af173,Article,Computer Science,23,2024-12-20
S0108,e0054c64-2993-4f42-a830-1f44cdd54ce9,Past Paper,Economics,5,2025-01-30
S0108,2653cd00-9bc3-4ee3-8427-befa7bc2ced0,Past Paper,Math,5,2025-01-06
S0108,c0de0d05-f7c0-436c-ab3e-e77489a4013f,Flashcards,English,5,2025-01-29
S0109,c39ef44d-60c6-4421-b6c1-fe641dc940bd,Notes,English,3,2025-05-02
S0109,ff215611-85cf-4f5a-9e0d-4611de0ef6cf,Past Paper,History,21,2024-12-18
S0109,47f92bcb-778a-4019-ab81-58f51c43a67c,Video,Social Science,5,2025-02-28
S0109,a6c59122-004e-40ec-a686-cdf06af6ae19,Flashcards,Social Science,16,2025-02-02
S0109,8619bb31-0fb4-43ed-ac62-fd0f9fff2c87,Past Paper,English,5,2024-12-27
S0109,1438e49c-d4e8-48d1-a238-7705a9016726,Article,Science,13,2024-12-14
S0109,f8a4f50b-0961-4bcd-b72e-ae24b978ab98,Past Paper,Science,16,2025-04-13
S0110,e12b6228-45ef-4691-ba1d-93681350b891,Flashcards,Social Science,24,2025-05-22
S0110,2ca16f0a-38c4-4c50-8c18-678067a4bb2a,Notes,History,5,2025-02-18
S0110,6fe0cd62-5154-438d-bd84-24d694cd0be1,Video,Math,21,2025-04-06
S0110,672cdb8f-eff6-45bd-922a-538f1b7054dc,Flashcards,English,25,2025-05-11
S0111,2d328d27-8b83-4cf3-b303-20a002db44a1,Notes,History,25,2024-12-03
S0111,5d6e2e0f-72b3-445a-9bc5-ec18d6becc87,Flashcards,Computer Science,2,2024-12-16
S0111,b32ebd60-d1c9-4a67-b7ec-d8b0e2210869,Notes,Computer Science,2,2024-12-19
S0112,1d2d824e-1f1e-40cc-a564-ad5f1875d1e3,Past Paper,English,15,2024-12-08
S0112,a3e738eb-abee-4dd3-957e-3c5726c8cef7,Article,Science,15,2025-05-15
S0112,0c458717-8d37-47f4-b26d-35a0c88e6d34,Notes,Economics,15,2025-03-09
S0112,85e1da06-7f55-4767-b658-f5eb56091eb9,Video,Social Science,4,2025-05-05
S0112,1f4b5a7d-af29-4a5e-9488-246c1be957ca,Past Paper,Science,4,2025-02-15
S0112,a9731324-1013-4264-9b81-7321d47e7859,Flashcards,History,26,2025-01-30
S0112,7b534b2b-9bff-4510-a66f-efd365f15968,Video,Social Science,22,2025-05-19
