student_id,task_id,subject,status,assigned_date,due_date,completed_date
S0033,92c6a263-3393-4e24-92a4-0cdb186e879c,History,In Progress,2024-12-04,2024-12-05,
S0033,aa2f51c0-a92b-4301-b804-70076ca6417e,Social Science,In Progress,2024-11-24,2024-11-30,
S0033,778787f3-fbb6-4845-a7f4-33524f7a42cd,Science,Completed,2025-04-01,2025-04-10,2025-04-10
S0033,0afac923-97b0-4542-9aeb-327a7ea72b2e,English,In Progress,2025-04-30,2025-05-03,
S0033,68d08509-d681-4743-b7ef-c460c87506b0,English,In Progress,2025-02-28,2025-03-12,
S0033,d7c214c8-12b5-43f0-a49c-9e0582ea48fc,Computer Science,Overdue,2025-04-23,2025-05-04,
S0033,717ae676-44c0-467f-997a-5a6581cfab75,History,In Progress,2024-11-27,2024-11-29,
S0033,4dea040c-211d-4ea2-8cb5-f88613ffb279,Computer Science,In Progress,2025-03-14,2025-03-18,
S0034,6bd7444c-a22e-412a-92f5-741ffb91087c,Social Science,Completed,2024-12-06,2024-12-15,2024-12-15
S0034,09888027-bece-4e76-a1c6-fbb1448413eb,Computer Science,Completed,2025-03-01,2025-03-10,2025-03-10
S0034,15c93b38-23c7-4b5b-a97d-f189da3eff64,English,Completed,2025-04-10,2025-04-14,2025-04-14
S0034,b19efe90-09a3-4745-8cf9-fc0b9a8275af,History,Completed,2025-03-18,2025-03-22,2025-03-22
S0034,f215e514-1627-4b8a-a8e7-80ce3e63de77,History,Completed,2025-03-25,2025-04-04,2025-04-04
S0034,ebf6bd9e-e896-4251-8607-94a4b8c5df3b,English,Completed,2024-11-26,2024-11-29,2024-11-29
S0034,bf14d87b-781d-4365-b07e-8e67b02e6fe6,Math,Overdue,2025-03-13,2025-03-19,
S0035,8a430685-4aba-48a1-a17b-c5d71edf5858,History,Overdue,2025-03-25,2025-04-03,
S0035,0118047f-3635-4960-8246-1983e995aeac,Social Science,Overdue,2024-12-21,2025-01-01,
S0035,fde4a444-0e0a-4051-83c6-080263a57888,Computer Science,In Progress,2024-12-17,2024-12-18,
S0035,816b728c-58ab-464b-b7d5-57d5be63158d,Computer Science,In Progress,2024-12-28,2025-01-02,
S0035,c187c3d9-211f-4db6-9ca4-bbcc07353713,History,In Progress,2025-03-11,2025-03-19,
S0035,24a71cb8-2f5f-4ea3-8a34-ebd9eda03d36,English,Completed,2025-03-08,2025-03-22,2025-03-22
S0035,527e3739-bec5-4f47-b0d4-c14072e8bced,Computer Science,Completed,2025-01-28,2025-02-08,2025-02-08
S0036,c611890d-b12c-4bb5-89b5-72a91524a069,Math,In Progress,2024-11-28,2024-12-02,
S0036,6f4665d5-f698-46b5-a7ff-23e0d040d8a6,English,In Progress,2025-01-10,2025-01-21,
S0036,9a3c5936-7742-4cf5-8545-8bbef7253ac3,Economics,Completed,2024-11-27,2024-12-11,2024-12-11
S0036,ff5c0462-21a6-48e6-94af-5289fdbe527d,Math,Completed,2025-04-12,2025-04-21,2025-04-21
S0036,ba4924be-46ae-4e58-8aa0-2a22675e1e7c,Science,Completed,2025-05-08,2025-05-11,2025-05-11
S0036,a99c3016-5c0d-4f05-9ab9-3a246023659c,Economics,Completed,2024-12-15,2024-12-17,2024-12-17
S0036,0720251c-80c4-42f4-adba-696e15f85c5f,Math,In Progress,2025-02-15,2025-02-16,
S0036,3e14fc62-7a4a-4a93-9519-93c8b9247789,Computer Science,Completed,2025-04-25,2025-05-08,2025-05-08
S0037,303429d6-ac3b-4b8c-ba31-12922c51f85e,Economics,Overdue,2025-03-12,2025-03-26,
S0037,caa2963e-8af4-4d89-8339-a312f0d5b60d,Computer Science,In Progress,2025-01-02,2025-01-13,
S0037,a645c452-ffca-4cc2-9303-020671f3d79d,Math,Overdue,2025-02-27,2025-03-01,
S0037,f487da0a-425f-449a-9ff3-c289bef2ae28,English,Completed,2025-02-06,2025-02-13,2025-02-13
S0037,7cfa5009-ebc8-4cf4-90e2-8560f76cdfbe,Science,In Progress,2024-12-10,2024-12-16,
S0037,f0434e67-008e-4202-9537-65e2987cbc46,History,In Progress,2025-01-06,2025-01-14,
S0037,2feb00da-aaf3-4859-a15f-5b9abbab37f6,Computer Science,Overdue,2025-03-12,2025-03-17,
S0038,13e1b07c-fed6-4594-ab09-5c1ab0dd4ede,English,In Progress,2025-03-03,2025-03-17,
S0038,31755dc1-3287-4ea4-bd83-be85fb1545d0,History,Overdue,2025-01-22,2025-01-30,
S0038,b5d40a03-12c6-4c1a-b405-bb4b23c5901e,English,In Progress,2025-03-18,2025-03-22,
S0038,ccabf07b-f771-442c-b09f-3e8b1cf1a38b,English,In Progress,2025-05-02,2025-05-11,
S0038,f499d99c-6609-41f1-bbf6-2960d8795890,Social Science,Overdue,2025-02-10,2025-02-21,
S0039,3ee9bcc8-5c5e-47da-b72c-910fbe2fa4cc,English,In Progress,2025-03-13,2025-03-20,
S0039,4087be53-fc2b-4272-9551-7d534afde97a,Social Science,Completed,2025-05-17,2025-05-24,2025-05-24
S0039,7ea68e1f-3d2d-4190-b2c3-f45b9329d89e,History,Completed,2025-05-13,2025-05-18,2025-05-18
S0039,70f01a1b-ad63-4dc3-a0e0-0a2026e199b3,History,In Progress,2025-02-10,2025-02-18,
S0039,1bd1cfeb-5696-426d-8dad-8970ba6f1f7f,Social Science,Overdue,2025-02-11,2025-02-20,
S0039,1568589a-b772-4a41-b9f4-52b35dbd9ef7,Social Science,Completed,2025-01-04,2025-01-08,2025-01-08
S0039,efaa6a46-d2e5-448a-a539-a27e9568cbd0,Math,Completed,2025-02-08,2025-02-18,2025-02-18
S0039,b4339596-ef77-4494-a7c9-baf0b4fb5b58,Social Science,In Progress,2025-04-12,2025-04-20,
S0039,9f0555ec-dc21-4dd3-9cea-b30b245a4c3f,English,Completed,2025-03-11,2025-03-12,2025-03-12
S0039,65d5094f-0032-4896-9add-3fae6efa9e05,Economics,Overdue,2025-04-24,2025-04-29,
S0040,64ba7ff1-e88c-45cc-8ca8-80b3944eabff,Science,In Progress,2025-01-20,2025-02-03,
S0040,11cb0bf7-2372-445a-ac39-8cd76a097d1c,Math,In Progress,2025-01-06,2025-01-11,
S0040,29744719-e721-49e1-8bc2-b88091e612ec,History,Overdue,2025-03-31,2025-04-08,
S0040,f02345a4-95d3-4963-b436-a0b5a246c59b,History,Completed,2024-12-14,2024-12-18,2024-12-18
S0040,d5402f13-4639-4c30-a3fa-0aac3b77b598,Math,In Progress,2025-03-15,2025-03-29,
S0040,48797eed-ba17-4889-a64d-3edc75999f0b,History,Completed,2025-01-20,2025-01-30,2025-01-30
S0040,a3344602-c4bf-4d4f-8c02-c8fe9523f264,Social Science,Overdue,2025-01-24,2025-01-27,
S0041,28d08883-1958-4570-b4bd-49e0e9fecf39,Math,Overdue,2025-02-17,2025-02-28,
S0041,57aee200-320d-4312-bf88-6cf15b8d0371,Science,Overdue,2025-03-05,2025-03-18,
S0041,5d9a7061-7532-4112-a6a1-7a5ba1081f27,Science,Overdue,2025-03-31,2025-04-11,
S0041,7023a7e6-6189-4105-9a69-112c05f49624,Social Science,Overdue,2025-02-05,2025-02-15,
S0041,e5625e26-3ddc-43ee-922f-a36a838392e4,Economics,Completed,2025-02-10,2025-02-11,2025-02-11
S0041,f91e10dc-465d-4170-93d8-0793153bd50d,Social Science,Overdue,2024-12-20,2024-12-26,
S0041,786b7732-e778-45ed-b0f1-b82f7ea1c6bb,Math,In Progress,2025-02-13,2025-02-21,
S0041,05407361-7904-4a81-80fe-3f6a6d4e0c73,English,In Progress,2025-02-25,2025-03-09,
S0042,b511a2d5-62f6-4926-8be3-51fc239a3545,History,Overdue,2025-02-09,2025-02-20,
S0042,f5a8dfe7-c29b-4364-8adb-d79514886442,Social Science,In Progress,2025-02-06,2025-02-17,
S0042,8f9fc55e-a99a-40b0-9815-ac0d43767fc0,History,Completed,2025-04-25,2025-04-30,2025-04-30
S0042,1ddd66d0-209f-4d7c-aa22-b94f66045262,History,Completed,2024-12-18,2024-12-26,2024-12-26
S0042,387cf2e2-0d8c-420f-a778-d4776788fe92,English,In Progress,2025-02-07,2025-02-08,
S0043,e9291f37-f4ba-4aec-9194-fcba872dd1a5,Economics,Overdue,2025-03-12,2025-03-23,
S0043,497ac547-cd92-4ccd-a4a9-23bf86ef3b46,Economics,Overdue,2025-04-03,2025-04-05,
S0043,043b7a93-b75d-438b-b925-c1caa7f54c81,Economics,In Progress,2024-11-28,2024-12-08,
S0043,97778038-f2ea-4eb7-8ee6-e18d272e899c,English,Overdue,2025-01-18,2025-02-01,
S0043,1e277d08-6cf6-4747-a90d-d3430453c9f9,Science,Completed,2025-05-18,2025-06-01,2025-06-01
S0044,a8ad82f8-4c22-4ee8-abc4-2e368e978687,English,In Progress,2025-04-04,2025-04-17,
S0044,096812e1-3100-4dcb-a936-f3ee003f22e7,Economics,Completed,2025-01-06,2025-01-16,2025-01-16
S0044,f5a67af5-a51c-4dd2-afb0-5d4206a022cd,Economics,In Progress,2025-03-05,2025-03-11,
S0044,3d9bbed4-0338-42dc-9138-082ad7576b2b,History,Completed,2025-03-05,2025-03-12,2025-03-12
S0044,f93258f8-a4a5-47d1-a58b-94a7b80f5111,English,In Progress,2025-03-31,2025-04-13,
S0044,e3cb23c1-3607-4875-b164-66282bd1a008,History,In Progress,2025-04-26,2025-05-05,
S0044,c246ad68-de7a-4cf4-b52e-cfe9f6e21d89,English,Overdue,2025-03-23,2025-04-02,
S0044,fb4ae7eb-3813-43f5-ac9d-1ac5554e87d1,English,Overdue,2025-03-13,2025-03-18,
S0044,81ef6748-8396-431c-ad49-74ea201fa15b,Science,Overdue,2024-12-29,2025-01-06,
S0045,b559f69a-7a56-4574-80e3-e9b55b68d50d,Science,Completed,2024-12-01,2024-12-13,2024-12-13
S0045,35ca1df0-0462-4703-a0be-4e41126b67ac,History,Overdue,2025-02-24,2025-02-25,
S0045,166dc0ea-0144-4809-bb40-48ce906fbbf7,Computer Science,Overdue,2025-01-18,2025-02-01,
S0045,ac9f4f2f-2535-4890-a8fe-02ea143629a0,Economics,Overdue,2025-05-17,2025-05-25,
S0045,45210bd2-e356-4821-9225-3f24c2ed138c,English,Overdue,2025-04-15,2025-04-28,
S0045,5950a9e1-2e89-4ccd-8e78-5a0781292e77,English,Overdue,2025-03-12,2025-03-24,
S0045,079e194a-e83f-4104-aea9-38342fc5e1a7,English,Completed,2025-03-31,2025-04-01,2025-04-01
S0045,18935b23-27ba-4fb8-881c-8d33ed9a1b7d,Computer Science,Overdue,2025-02-14,2025-02-28,
S0046,ce10805d-38f3-4fbe-8f5a-23e33611857a,Economics,Overdue,2025-02-26,2025-03-12,
S0046,29c753d9-805f-4c00-8596-78c1f7fb05de,Computer Science,Overdue,2025-01-06,2025-01-08,
S0046,09c22055-3f91-4202-adb1-6841e927dec6,Science,Overdue,2024-12-02,2024-12-14,
S0046,a0e89567-a13a-4b66-9904-f70ba005e7d2,Economics,Overdue,2025-04-18,2025-04-24,
S0046,7a57a52b-b9a2-4718-b52f-bc0a09425d44,Math,Overdue,2024-11-24,2024-11-25,
S0046,e81f423e-cb23-4fed-a025-2b617d0f40dc,English,In Progress,2024-12-08,2024-12-16,
S0046,55ec2d0a-2ccb-440f-b1c0-9d3dcbe77627,Math,Overdue,2025-04-01,2025-04-08,
S0047,54f5fbb0-c35b-44cd-b345-a93025cb75a6,Social Science,Completed,2025-01-28,2025-01-29,2025-01-29
S0047,888c9a2e-ecf6-4032-add4-55b5103f14c4,Computer Science,In Progress,2025-04-19,2025-05-01,
S0047,30ecf47a-7c8b-4ec5-b5c7-8612a23a4143,Economics,In Progress,2025-05-01,2025-05-04,
S0047,3e0ef49a-83ff-4527-88ca-3adb557dfffa,Social Science,Completed,2025-03-17,2025-03-21,2025-03-21
S0047,b86df3cc-d1cc-4687-82a1-3d563b258607,Computer Science,Overdue,2025-01-10,2025-01-13,
S0047,7d5d6857-701a-424b-9967-a3869042c5a4,English,Completed,2025-05-12,2025-05-18,2025-05-18
S0047,6f611a24-7a75-48aa-8b84-a4a93fd0379c,Math,Completed,2025-03-20,2025-04-02,2025-04-02
S0047,c446b6de-a51d-4f77-9d97-1b8f6203134a,English,Overdue,2025-05-15,2025-05-16,
S0047,aeee3214-9086-4109-9a5c-4c5cb056eaad,Math,In Progress,2025-03-13,2025-03-18,
S0047,a481587c-5b26-46a0-adab-06cf05781615,Computer Science,Overdue,2024-12-02,2024-12-13,
S0048,e12fd0f5-2ddd-4f1c-9605-181a79366484,Math,Completed,2025-01-08,2025-01-19,2025-01-19
S0048,0b919465-e666-4118-a477-9e98253f761d,Economics,In Progress,2025-04-10,2025-04-15,
S0048,d373a2c6-a715-490b-aea3-354ee18dc3b7,Math,Completed,2025-01-10,2025-01-16,2025-01-16
S0048,ff1af5dd-c081-4504-89d5-cf5af16b8878,Economics,In Progress,2025-03-19,2025-03-21,
S0048,2b3bcf0f-b9bf-4207-8fe5-6886d8084d56,Computer Science,Overdue,2025-02-10,2025-02-16,
S0048,30cbc0dc-6aeb-47c0-bcc9-b178978a2cfa,Math,Overdue,2024-12-20,2024-12-22,
S0048,f7c9865b-3ba5-4204-ab4f-5235519d0c52,Economics,Overdue,2025-04-22,2025-04-29,
S0048,029ca0f4-36c3-4f14-a3c3-299a4b349edc,English,Overdue,2025-02-11,2025-02-19,
S0049,6d0aa2b3-e286-495f-9533-27730fac38aa,History,In Progress,2025-01-31,2025-02-04,
S0049,346a26b0-9ecc-4795-a30c-06016e8121d8,Computer Science,In Progress,2024-12-15,2024-12-26,
S0049,f62053f5-b514-452b-a3bb-eeadb82bd411,Computer Science,In Progress,2025-01-11,2025-01-17,
S0049,c7a0fb83-a11a-4d94-b451-d5dc5d658bab,Math,In Progress,2024-11-25,2024-12-05,
S0049,97bb0640-f137-4beb-aa95-6fe4a38fcd20,Science,Overdue,2025-03-16,2025-03-27,
S0049,4fb7353a-d6ae-40ef-accb-6a2063593db8,English,Overdue,2024-12-11,2024-12-14,
S0049,c59caf69-f10c-4492-9875-55fda664b144,English,Completed,2025-04-14,2025-04-25,2025-04-25
S0049,534addc1-11f8-4842-8d28-902420240a3c,Social Science,In Progress,2025-05-10,2025-05-21,
S0049,176981fc-91a7-4e63-b707-8d55764178c3,Social Science,Completed,2025-01-09,2025-01-14,2025-01-14
S0049,65d1d5a2-df9e-4ba8-b256-95b3dfc4d0eb,History,In Progress,2025-03-13,2025-03-19,
S0050,e142d2b5-0ed9-4c99-aebb-ad463f587857,Math,Overdue,2025-01-20,2025-01-28,
S0050,923f8104-4eb9-4715-8539-9c35d98b2939,Science,Overdue,2025-05-22,2025-05-30,
S0050,4312f93a-0443-4d6f-a958-dcca7f3a363f,Social Science,Overdue,2025-01-27,2025-02-07,
S0050,370456a2-e522-48b2-8307-c4288f1f32f2,Math,In Progress,2025-05-14,2025-05-27,
S0050,4cbc52de-579c-4c7c-bdda-c9214edc7d9d,Social Science,Overdue,2025-01-17,2025-01-28,
S0050,2f69f435-e7bc-4de7-8beb-d2946c793ef5,Social Science,Completed,2025-01-02,2025-01-12,2025-01-12
S0050,f5fcbf6a-21f3-47a3-964f-a421311ab4ab,Economics,Completed,2025-02-20,2025-02-21,2025-02-21
S0050,d2766e90-192f-4bd4-865c-f03670c0e2db,Social Science,Completed,2025-05-05,2025-05-19,2025-05-19
S0051,98bbb0e4-162b-43af-ae85-7dc2e571bdce,History,Overdue,2025-01-19,2025-01-31,
S0051,32c9a31d-36c9-4ad1-b3f1-5c0bda8a4e0a,Computer Science,Completed,2025-04-20,2025-04-30,2025-04-30
S0051,962b865b-2e11-41f2-bc13-b706bb2712bf,Science,Completed,2025-03-25,2025-04-04,2025-04-04
S0051,faf74a81-aef3-4e21-99a9-e01e7b5d4df8,Science,Overdue,2025-03-17,2025-03-20,
S0051,5233da8d-b305-4fc2-b3fd-a50177f0f4ba,Computer Science,In Progress,2025-04-22,2025-04-26,
S0051,d6f872c6-d299-4271-bd82-2fb3848ab079,History,In Progress,2024-12-25,2024-12-31,
S0051,f3aaf4c6-2d55-4df0-9565-333870c3c26b,History,Overdue,2024-12-10,2024-12-14,
S0051,d62350c6-1933-41ed-9a03-dd7c4f06fb01,Science,In Progress,2025-03-12,2025-03-21,
S0051,5b699937-20fe-4257-903f-72c1e045159e,Social Science,Overdue,2025-02-12,2025-02-21,
S0052,713f7c23-d1c9-43cd-a93c-3010741a468e,Math,Overdue,2025-03-08,2025-03-11,
S0052,bb14962f-74d4-4a6a-b6aa-377725281b0b,Science,Completed,2025-05-17,2025-05-20,2025-05-20
S0052,44552091-9698-44e8-aa49-0c1f8e10e294,Economics,In Progress,2025-02-09,2025-02-22,
S0052,fd17671a-8b0e-40ae-980f-18ac67e6f427,English,In Progress,2024-12-05,2024-12-19,
S0052,e0c6ebe9-9e81-4527-9b3a-38e22bdf7cbf,History,In Progress,2024-11-26,2024-11-28,
S0052,63885afd-de72-4a2f-a996-896c79add223,Economics,In Progress,2025-03-22,2025-04-04,
S0052,5e394f4f-91f9-4afa-a297-3958caf0b342,Math,Overdue,2025-03-30,2025-04-06,
S0052,b4c5afbf-a9fc-4773-9511-eb8174fe2208,Social Science,Overdue,2025-02-04,2025-02-15,
S0053,93d34cee-ddd7-4e84-a802-139e8c00d312,English,In Progress,2025-04-11,2025-04-21,
S0053,6128a9ba-29f8-4003-ab6a-2efa63a86d89,English,Overdue,2025-03-18,2025-03-22,
S0053,ce9234b6-f13c-4ab3-9161-fd82109b20c0,History,Overdue,2024-12-17,2024-12-18,
S0053,be07c064-c64c-4ee0-904b-1766be239a1b,Social Science,In Progress,2025-03-07,2025-03-09,
S0053,c196072d-4ccb-4f3a-98fb-eb059f43402a,Science,Overdue,2024-12-06,2024-12-16,
S0053,950a4aa6-e692-420f-8a85-5c4dc036dc92,History,Completed,2025-03-05,2025-03-17,2025-03-17
S0053,1fb77133-0ccd-41f0-b451-f3998fff2bd7,English,Overdue,2025-03-14,2025-03-20,
S0053,8583ba9b-24f9-4029-a495-ec850de2bc5e,English,Overdue,2025-04-22,2025-05-05,
S0053,92290f71-65c9-4c4b-84c4-170cc20579ec,Science,Completed,2025-05-24,2025-06-02,2025-06-02
S0053,9ead0df3-ef2e-4c17-a566-e4d2265ae1d1,Computer Science,In Progress,2025-04-06,2025-04-11,
S0054,a7f1a026-da4d-4cb5-8047-e2ecd8371563,Economics,In Progress,2024-12-18,2024-12-26,
S0054,107e9746-39f2-4d50-914e-f0bf422b5527,Social Science,Completed,2025-02-14,2025-02-24,2025-02-24
S0054,04a7c398-6d13-43e5-9219-75babd1f483a,Social Science,Completed,2024-11-28,2024-11-30,2024-11-30
S0054,ccdb8a8c-c8b9-43bd-9719-c0e59a2c0bd3,History,Overdue,2025-02-26,2025-03-06,
S0054,4643e3e3-49c9-413d-8051-8055b0c4f9b8,Math,Overdue,2025-02-03,2025-02-07,
S0054,b9cf26ce-93bd-4185-8626-9266e55c1102,Computer Science,In Progress,2025-05-12,2025-05-13,
S0055,87dc1778-7fa0-41d3-b60f-8b504f707896,Science,Overdue,2025-03-08,2025-03-18,
S0055,3ca10d9f-1fad-40db-aeac-a3746c25e095,Science,Completed,2025-03-24,2025-03-31,2025-03-31
S0055,07de54e1-9ea4-4840-9c86-7f01e4667b26,Social Science,Overdue,2024-12-04,2024-12-07,
S0055,a04525d2-7caf-4222-aec9-3c86a1f89981,Economics,Overdue,2024-12-20,2024-12-23,
S0055,359ee853-db7e-4088-8113-76ff8384c163,Economics,In Progress,2025-03-16,2025-03-18,
S0055,6ce792ba-9592-4090-a0fc-67acad2353bf,Social Science,In Progress,2024-12-29,2025-01-05,
S0055,2683772c-dbdf-43ef-88f3-23776af3eead,Social Science,Completed,2025-05-24,2025-06-02,2025-06-02
S0055,fe439f95-953a-4953-92dd-ac1c85fffc3e,Economics,Overdue,2025-03-03,2025-03-10,
S0055,1b8bdc1f-28ca-43c9-a852-fda7b1f68041,Computer Science,Overdue,2025-04-13,2025-04-14,
S0056,1a0ca302-c49e-41dd-97c1-6eb5c7a40144,Social Science,Completed,2025-03-16,2025-03-17,2025-03-17
S0056,31835123-2dc6-4440-a934-26274da97270,Social Science,Completed,2024-12-30,2025-01-01,2025-01-01
S0056,1857ab5f-0d2d-4e87-a8e6-026c9971eed7,Social Science,Overdue,2025-04-02,2025-04-08,
S0056,125dd6a6-6964-4ec3-b8db-799214dd2f93,Social Science,Completed,2025-04-13,2025-04-20,2025-04-20
S0056,7463027c-7d88-4308-a77d-44bdd619acd6,Computer Science,Completed,2024-12-05,2024-12-09,2024-12-09
S0056,2240e7c6-69b1-4b10-8a09-f8b4d234c4a9,Science,Overdue,2024-12-28,2025-01-01,
S0056,3c1c6f6a-b5b7-4e94-b7b0-81cf417b7868,Economics,Completed,2024-12-27,2024-12-29,2024-12-29
S0057,3d6be3ce-bef1-4a28-9a81-cd5dc862e8a4,English,In Progress,2025-01-27,2025-02-08,
S0057,8b28aba1-37ba-470d-8cc9-dc6af1c78e46,Social Science,In Progress,2025-02-06,2025-02-20,
S0057,a13850f6-035a-469b-8399-859062933bb0,Social Science,In Progress,2025-05-05,2025-05-17,
S0057,2266cd2b-00b3-4d6a-b725-0dc65f8b9a7e,History,Completed,2025-03-27,2025-04-10,2025-04-10
S0057,34060ca9-4609-40ec-8070-2b28567d91e4,Social Science,Overdue,2025-02-28,2025-03-14,
S0057,92dc2cfc-2ed0-41fb-a429-53cb1d97f317,Computer Science,Overdue,2024-12-12,2024-12-22,
S0058,e79e78b0-b7c1-4b12-8c7b-a2c3aa60e8c0,History,Completed,2025-03-11,2025-03-22,2025-03-22
S0058,06ca3506-6dff-488b-876f-4608d5b23866,Computer Science,In Progress,2025-02-12,2025-02-24,
S0058,86e2db5a-b87c-40c0-8b0a-f1441fc7dff4,Economics,Completed,2025-03-05,2025-03-14,2025-03-14
S0058,b35d571a-fda0-4217-88e6-2a74cf49502a,English,Overdue,2025-03-17,2025-03-23,
S0058,a61a7f61-af65-4cce-8516-b0080e4de7ae,Math,In Progress,2025-04-27,2025-05-09,
S0059,81d14e71-6e88-4b05-a5b2-e46c7033a533,Social Science,Overdue,2024-12-05,2024-12-19,
S0059,ca27fe6c-89b3-491e-a45c-cb95cb69e90d,History,Overdue,2025-05-05,2025-05-07,
S0059,1c8b2357-9e5d-4df1-88b6-b5b8e0fda04d,Science,Completed,2025-02-10,2025-02-13,2025-02-13
S0059,aa9e0b91-cc59-40bf-8b52-509e758a0ec0,Economics,Completed,2025-05-17,2025-05-20,2025-05-20
S0059,9576cf45-4271-4463-820b-2ecab59cc0c9,English,Overdue,2025-04-23,2025-04-29,
S0059,d6cdeca4-cf9a-4f2a-899d-75b0eff78ca9,English,Completed,2025-01-29,2025-02-09,2025-02-09
S0059,1ce9eb99-b9ff-4d7a-a9c0-8e8ecd5c260f,Science,Overdue,2025-01-09,2025-01-19,
S0059,a66dfe97-c0d0-47b4-b75e-1ae1b9c066aa,Math,Completed,2024-12-21,2024-12-24,2024-12-24
S0059,8756feca-bbb2-4150-a6d0-d6ea3924ac93,English,Completed,2025-05-12,2025-05-19,2025-05-19
S0060,3fdb81dc-cb3e-4dfa-bcd6-bd74fe0e45eb,English,In Progress,2025-05-14,2025-05-18,
S0060,f6458351-1b0c-4757-8309-c49b94a8fefd,History,Overdue,2025-05-15,2025-05-26,
S0060,7cc6b7bd-a375-479e-96eb-9d6d7cc8bdd5,Math,In Progress,2024-12-12,2024-12-14,
S0060,6d6cad20-5ec8-4e2e-ac66-3053338b7f42,English,Overdue,2025-01-27,2025-02-06,
S0060,eb6477e7-6eff-4060-b602-dc0f66672bdf,English,Overdue,2025-01-17,2025-01-29,
S0061,03a1ebbd-bac0-4e8d-80f8-93ec2f2b6fda,Social Science,In Progress,2025-02-22,2025-03-03,
S0061,94cfb277-41eb-4220-8cd4-b27ade2ad7c4,History,Completed,2024-12-15,2024-12-28,2024-12-28
S0061,b34dca10-d87b-4a8a-a541-be3014a0671e,English,Completed,2025-02-17,2025-03-03,2025-03-03
S0061,db3bb082-c1d6-4357-9053-4431bb122d54,English,Overdue,2025-02-25,2025-03-04,
S0061,6cecbe76-8513-489e-8d94-2d8d382e91e4,Social Science,In Progress,2024-12-17,2024-12-18,
S0061,7398d26f-484b-43ef-896b-37a1457fa127,English,In Progress,2025-04-10,2025-04-24,
S0062,43f4cc68-18ce-4976-b5fa-f92a5d63daee,Economics,Completed,2025-02-20,2025-03-01,2025-03-01
S0062,7a1a2448-5ae0-4a36-b1bf-90cc30225a7c,Science,Overdue,2024-12-03,2024-12-12,
S0062,64e914e4-e352-473e-b0d7-d284f0c42952,Science,Completed,2025-02-22,2025-02-25,2025-02-25
S0062,d2418a01-2c64-4396-bec7-6116dcdd8736,Social Science,In Progress,2025-02-09,2025-02-18,
S0062,3369a561-e585-4391-9ffe-79ea56a61871,Math,Overdue,2024-12-20,2024-12-27,
S0062,44569bec-5ce5-49cf-aa71-abb292b7d3e7,Social Science,Completed,2025-05-24,2025-06-05,2025-06-05
S0062,039100a6-0588-44fe-94a6-96e60a6bc72f,Math,In Progress,2025-01-27,2025-01-30,
S0062,e98f5a60-7533-49c4-8671-a8d23f75ebc1,Economics,In Progress,2025-01-22,2025-01-24,
S0062,0986d785-6437-4a18-84fc-b3229f6bd62a,History,In Progress,2025-03-26,2025-04-03,
S0062,8ad9ec18-5c8a-426f-85a4-a404b92ca210,Social Science,In Progress,2024-12-23,2024-12-28,
S0063,09318432-2ad5-4219-b14e-be0f07f82e58,Social Science,Completed,2025-02-23,2025-03-08,2025-03-08
S0063,5a23d767-0030-470f-84df-4bfbea5608e1,Economics,Completed,2025-04-10,2025-04-14,2025-04-14
S0063,93932bb2-4fe6-407c-a8ff-6511b7339efd,English,In Progress,2025-02-06,2025-02-18,
S0063,092108b1-114a-4005-b90a-b3be2d868a8b,Social Science,Completed,2025-04-27,2025-05-07,2025-05-07
S0063,2f5f0222-6788-438c-8869-7922b9e679a9,English,In Progress,2025-05-20,2025-05-27,
S0063,00aff454-15d2-4934-9648-e4aac0cacea7,Computer Science,In Progress,2025-05-04,2025-05-13,
S0063,d73c59c4-d467-42e6-a830-9c6d92bc1adf,Computer Science,In Progress,2025-04-21,2025-05-04,
S0063,3d33900a-15cd-4191-9d7d-06d541f43b4d,English,Completed,2025-01-12,2025-01-13,2025-01-13
S0064,32dcbede-4497-465f-96f1-fbadc413aa4a,History,In Progress,2025-04-09,2025-04-19,
S0064,ae2f86af-29ef-43ef-a851-d852094f12e5,Social Science,Completed,2025-02-22,2025-03-01,2025-03-01
S0064,9e9148a8-51e9-4cb7-a472-1e3ef8b6d753,Science,In Progress,2025-02-27,2025-03-07,
S0064,b881cc60-4b71-45dd-a59f-18cafbc96846,Computer Science,Overdue,2025-05-17,2025-05-25,
S0064,9de6bfae-7ab5-40ff-be67-214962f89aaf,Social Science,Completed,2025-04-15,2025-04-26,2025-04-26
S0064,079a8657-82e2-40a0-8e7d-c115ad349143,Social Science,Overdue,2025-05-01,2025-05-10,
S0064,10516612-b7f3-4ff3-86ec-75a5dd55f513,Science,Overdue,2025-01-12,2025-01-19,
S0065,ce7a75e5-574a-4cc9-abc4-a6008a4c5557,Computer Science,Overdue,2024-12-18,2024-12-30,
S0065,c4ba441d-b8c7-4486-8772-239227acd77d,Computer Science,Completed,2025-04-05,2025-04-15,2025-04-15
S0065,064abe3b-b2aa-40d7-9f65-a22baa3f56f4,Science,Overdue,2025-03-21,2025-03-23,
S0065,24652c8f-0af6-4b3d-9d49-a2ce29378a22,Math,Overdue,2024-12-21,2024-12-29,
S0065,07e1f340-8639-43f7-9c5c-a6ff16c6a9cf,History,Completed,2025-01-31,2025-02-08,2025-02-08
S0065,6f92621f-3e9d-4183-a1c4-feb67fcca7c9,Economics,In Progress,2025-02-04,2025-02-15,
