student_id,chat_id,date,topic,summary,resolved
S0047,1494f027-8579-42a7-8a55-c12622b28fd1,03/04/2025,English,Military process house possible seven answer person.,TRUE
S0047,16eebddc-3e4e-4423-98c3-db7240e340a7,16/03/2025,Lawyer,Forward hope gun hear follow century.,FALSE
S0047,9239cdbc-3c15-4d53-a574-886515a66aee,27/12/2024,Economics,Common music western piece board seven main one their push.,TRUE
S0047,3e6b4fd4-91c1-4101-8c74-0320d43d9d70,23/01/2025,Writer,Nor instead real town important two college memory so what two forward.,TRUE
S0047,f9ba2e4f-0153-46e4-a432-35fde42c8c74,03/01/2025,Artist,Box benefit hard mission scientist least site.,FALSE
S0048,cc799f85-415f-4ee7-8449-789fea115acf,11/12/2024,Science,Where amount home person each at information serious pick sell which scientist.,FALSE
S0048,c70c14f5-cbc8-4fc5-b88f-c5022a6297b9,12/01/2025,Computer Science,Step yeah fear fact himself surface three determine establish everybody.,FALSE
S0048,3cc4c3bd-9a34-4a2b-901a-22a8e81ecdbb,06/05/2025,Writer,Join around remember back right condition forward yet hear set.,FALSE
S0048,57fb233f-6abf-4474-b36c-6edfb0f1774d,25/02/2025,Pilot,Magazine whether must fear finally another laugh conference hotel evidence.,TRUE
S0048,678e05e8-e4e4-479f-bff7-df8d005188f3,28/11/2024,Teacher,Per operation though they every energy focus myself brother leg religious.,TRUE
S0048,0fd77e55-6e3a-4348-830d-5dcfc7278610,05/04/2025,Teacher,International south ago issue company near by nation.,TRUE
S0049,d70b1ac4-0226-43e9-8378-79993f172b0b,30/01/2025,Pilot,Medical resource turn beyond carry pick yeah including.,FALSE
S0049,aec7b20d-24f7-4101-9ef1-ca8b8e38a99d,13/05/2025,History,Cover available where know international later whom good knowledge when during.,TRUE
S0049,e3359d20-d3a5-48c5-bc3e-396738a896b8,12/02/2025,English,Security thing shake bed Republican share organization finish determine say very.,FALSE
S0050,a084cdfe-add4-4c45-8c1a-159979c9364c,15/04/2025,Math,Foot explain most view site left eat analysis hotel.,FALSE
S0050,e55cbc74-0a0d-4d66-8071-047a1de311cf,29/01/2025,Scientist,Race national trial back push across if security its and because democratic no.,TRUE
S0050,6a3f3717-bcd3-4abc-ad73-4819144662f2,09/12/2024,History,From stand trouble college perform level and development fish.,FALSE
S0050,b176b841-f06e-4abc-b4e4-a1eff31f9f35,04/04/2025,Engineer,Give east goal light deal official into several yeah.,TRUE
S0050,24f28979-0d3a-40b2-bdcd-a09e2a53b2d9,08/02/2025,Science,Tell morning without improve pull sing me model reflect recent matter glass.,TRUE
S0050,a2756df2-03d9-4ae8-87c0-1fbdd3e23ba0,24/12/2024,Data Scientist,Administration serve require clear almost bring realize team north force show dog star.,FALSE
S0051,3d1ad90b-ce85-4dbc-9d91-9cb8ce1f8038,30/04/2025,Pilot,Upon talk face agreement along above indicate through crime sense close why.,TRUE
S0051,199e60db-603b-40ff-91de-8011e2f4df3d,19/03/2025,History,Discover break party sometimes those tax owner.,FALSE
S0051,f6c0f305-7c9f-4505-856e-c4ce41711b29,04/05/2025,Writer,Business exactly size pressure owner against television girl then artist.,FALSE
S0051,7424f51b-d4a4-4612-9a68-a9c281bdc51c,25/11/2024,Scientist,Not black involve space idea picture race people.,TRUE
S0052,71c71182-ce87-4784-b592-9274412e8e06,26/01/2025,Doctor,Affect method still size teach consumer have herself five.,TRUE
S0052,c373bd74-f6c4-495c-8fbc-9153adcf77ce,14/02/2025,Entrepreneur,Play simple number first while car customer minute agent century.,TRUE
S0052,0a4a2b2e-43bf-4d5a-ba95-0aff492afdb6,07/12/2024,Engineer,Reduce down only hospital realize professor free piece half since for.,TRUE
S0052,a71e4f4d-62d3-45b9-aef2-b505265e0853,27/04/2025,Math,Far impact player movement speech community describe floor.,TRUE
S0053,10139eeb-d374-44ff-9a51-e2afcd27e06c,02/12/2024,Writer,Everyone discover chance want remain skin big usually PM.,TRUE
S0053,091add35-e131-49c8-ae48-1a5149368211,14/01/2025,Entrepreneur,Lot bed list they that of.,TRUE
S0053,fa30e117-9870-4652-8a4a-53e5360a9b3d,19/05/2025,Computer Science,Respond force hair family view cause likely without lot.,TRUE
S0053,15822a56-903d-4aba-859e-6fc23ad48a4d,01/03/2025,Lawyer,Start under throughout process wonder four fear miss discuss follow million.,FALSE
S0053,c379f97a-6bd5-4622-8754-c13c9a42c08f,16/12/2024,History,Bed indeed clearly general four could build put.,TRUE
S0053,ebd028dd-2ab7-4ff1-ad23-5cbaa0d2d5e8,24/03/2025,Economics,Deep teacher produce table later area example particularly half activity surface.,FALSE
S0054,bbacd30f-b8c8-4f8c-aa65-3e3eb04e5312,27/02/2025,Pilot,Pm movie dream along article movement thing five science.,TRUE
S0054,e2c2b21e-ab42-4076-b6f5-e2d3de57f7b2,16/02/2025,English,Go baby like role popular series board relate value.,TRUE
S0054,cb0aa7e7-1f8a-4bf5-a038-f424eb68a976,23/05/2025,Scientist,Be but support beautiful six including feel question likely thought several.,FALSE
S0055,4eb81780-7513-4068-8ff2-555eac3fe72d,09/01/2025,Engineer,Center success film expert wait production.,FALSE
S0055,fafe60d9-f951-483b-9f0e-10a4174ac94e,11/04/2025,Science,Nature far purpose too fine control half fish there TV avoid letter.,TRUE
S0055,2882a01f-d8c2-4e1f-95c8-2790ccb221a6,25/01/2025,Artist,Statement peace scientist well party mind dark.,TRUE
S0056,3c99d32d-c6ad-4c22-99c6-8f8b8f6bd15a,06/02/2025,Teacher,Ground Congress newspaper any together success why commercial thing radio.,TRUE
S0056,d569f5bd-4bed-472b-92fc-665d509a7cba,16/01/2025,Entrepreneur,Shake receive structure author pretty certain campaign evidence price space Mr.,FALSE
S0056,b8cccefc-1267-4800-9e40-7c27402d51d8,16/03/2025,Scientist,Can within senior production total effect choice learn.,TRUE
S0056,65d3135e-5151-4c5c-93db-55307d0ef143,23/04/2025,Social Science,Contain to something exactly until current everything decide clearly protect well president.,FALSE
S0056,3fcc45f8-0522-452e-8f64-fd94699acb92,07/01/2025,English,Military reason past woman news everyone century agent.,TRUE
S0056,8ce46f9b-e704-456d-bfbb-2c25ac626447,26/03/2025,Social Science,We inside many threat week population PM.,TRUE
S0057,257a225f-02bf-40bb-a9f9-8423f8663631,10/02/2025,Math,Action the argue most cold dark of beat.,FALSE
S0057,2810ff7e-f8af-415f-8ea6-359fff3224c3,27/11/2024,Computer Science,Class hope cultural ground school white buy process personal according candidate subject.,TRUE
S0057,c492a552-82d9-4af9-8058-2642aab90e76,17/04/2025,Science,Reveal interesting chance generation southern company increase blue eye night respond research.,TRUE
S0058,425f516c-df23-4110-89c1-08376e08d0c4,14/02/2025,Doctor,Sister group son goal should evening.,TRUE
S0058,a17e306b-bf9c-4276-85d5-8526c7aade8e,15/03/2025,Social Science,Decision who too wrong establish huge tonight catch room name fight.,FALSE
S0058,0c4ce8d6-e2c0-4deb-b870-c68a41b1541a,05/01/2025,Entrepreneur,Travel meeting example way various south may difficult put hundred.,FALSE
S0058,a0e72514-7aa6-40b5-9136-6b5173ee459b,16/05/2025,Entrepreneur,Yet activity community movie task word test dinner.,TRUE
S0058,a1688ffd-1575-4b0e-baeb-6b303235f433,18/02/2025,Lawyer,Agree goal against church message job affect offer person where.,FALSE
S0058,42fe3c46-ab22-4214-a302-9478bf10ef1d,24/03/2025,Social Science,Idea window activity list level stuff despite up the nation I purpose alone.,FALSE
S0059,a0d4831c-067e-4906-8de8-99cab06adade,03/05/2025,Data Scientist,Ball adult technology nature high protect sit better despite physical.,TRUE
S0059,6824140f-2c61-48ee-813e-5b386fbb96ad,02/04/2025,Lawyer,Certainly thousand likely matter pick in key.,TRUE
S0059,4e2c087b-0295-4404-b981-cf6d4947c240,15/03/2025,Scientist,Dog weight hit about her almost decade approach difference kid family us.,TRUE
S0059,129d273b-3ef4-4c6d-96f2-836b63a9bbef,02/04/2025,Economics,Many eye development politics light seem professional ok finally street.,TRUE
S0059,ba956965-c194-46cd-b86f-952dbe449ad4,19/01/2025,Artist,Environment report without area build thought often.,FALSE
S0060,07044bdf-7dfe-4cab-a577-33cfab0eca62,13/03/2025,Engineer,Rule sense out smile laugh car technology ball still generation.,FALSE
S0060,8fb6331d-14f7-4d1d-b6ad-b9c2750c6da3,26/11/2024,Social Science,Although himself base share fine leader space grow unit lay seem indeed meeting.,TRUE
S0060,a584ae01-074c-48b4-bcea-37df49b15ea3,11/03/2025,Entrepreneur,Space require determine exactly author admit parent reveal drive.,TRUE
S0060,acdbe9d8-115e-45b0-9c02-8806770c9755,05/03/2025,Doctor,Contain former a natural before other eat role rest choice human similar.,TRUE
S0060,3896767b-bfd5-4929-a34f-66076fae790c,23/02/2025,Pilot,Large everyone weight eight cup owner nearly central.,TRUE
S0061,19308147-a0ac-4117-93e6-bb9b43530a0e,24/12/2024,Artist,Support lay movement reveal improve various though well.,TRUE
S0061,83f9735b-4e39-4ee5-b402-9b2cf7f72717,11/03/2025,Math,Worker term reflect option trouble why left fund life.,TRUE
S0061,de68c01b-beff-4c4b-9349-e0f8a8d9d2b0,11/02/2025,Teacher,Wall writer me improve himself perhaps positive land.,FALSE
S0061,23973dcf-7455-4904-a0cb-63266b61763e,28/12/2024,History,Deal adult truth yourself meet expert.,FALSE
S0061,f7a2171b-5ce0-416f-9e71-ab43b4849fa5,17/12/2024,Engineer,Bar again south ever character bag.,TRUE
S0061,7788cb04-e844-4e99-af85-4436bb5fb240,14/12/2024,Engineer,Respond lay care century month probably message small choice single Republican act.,TRUE
S0062,880e5806-d6c7-42d2-ad8a-088fb727eed8,01/05/2025,Lawyer,Live high daughter wrong cover work finish medical subject project watch put industry.,TRUE
S0062,8eed168f-d2b6-4bf8-a425-73ce9b380960,14/04/2025,Doctor,Kitchen let ago simple yeah Mr discuss.,TRUE
S0062,9a33a0d8-88cd-49a9-bfbd-568f6e39f0b8,11/12/2024,Artist,Give science fish Mr foreign eat detail road.,TRUE
S0063,cd77effe-ff40-4b9d-9558-639fbc60c95d,25/01/2025,Pilot,Bar concern yes marriage whose movement a bill town pressure.,FALSE
S0063,b03fcaf3-6cc8-4d39-acbd-aeb4b1994936,31/03/2025,Teacher,Senior camera line from firm system become page author.,FALSE
S0063,01863a3e-8cb1-46d9-ac1f-e31e203e79c5,25/02/2025,Lawyer,Authority call PM possible finally between father during everyone face charge also law.,FALSE
S0063,1527d308-be62-4c8c-b490-c15494bc7f89,02/12/2024,English,Cost hospital mission evidence certain rate high research five able pay.,FALSE
S0064,4fcb2860-5ab4-49f7-a0d0-6d2f57d662bb,04/01/2025,Pilot,Board at grow often assume collection.,FALSE
S0064,d2652a35-7e4a-43ad-8758-d72a79bec88c,23/02/2025,Doctor,National detail something huge money these choice without involve later main conference general kid.,FALSE
S0064,8435820a-d149-45d1-afda-e4d7eeedd9fd,09/02/2025,Science,Under site also wonder social discussion career light trip.,TRUE
S0064,90c3b1f1-3537-44f1-89dc-00954d2d7f6e,14/12/2024,English,Suffer some time challenge above down data compare.,TRUE
S0064,3c1f4145-9ead-45e4-ae80-7a573a18976c,24/12/2024,History,Letter morning fast Republican begin Mr drug my like like four pretty.,FALSE
S0064,ae7cc272-5acb-4fba-b1d4-54f6589b9b4c,17/01/2025,Data Scientist,Central when culture much best series eat arm artist similar production trade organization.,FALSE
S0065,1c55ead6-9dbf-43aa-a51f-5208d7c46c5f,24/05/2025,Entrepreneur,Long including rate right know very suddenly within explain eat whom.,FALSE
S0065,fe4d348a-73b6-45f8-943f-30730dbfaded,04/04/2025,Engineer,Rise respond social among gun call staff note letter area risk born crime.,FALSE
S0065,1014b1b2-d84d-4788-ab83-b3d215d10e80,04/05/2025,Scientist,May who resource morning visit skill financial TV get.,FALSE
S0065,958cbaca-ea48-41ff-bb31-db95c93c5df0,25/03/2025,Writer,Situation save probably happy thing than foot similar.,FALSE
S0066,7eed87e9-5513-4d6f-ae91-0d3a556800bd,31/12/2024,Writer,Worker then close team second fire.,FALSE
S0066,0c7a4cbc-aaa1-4c6a-860e-ec6a7bc01ba5,24/04/2025,Artist,Mission center anyone instead bring three beautiful try goal so significant site reach.,FALSE
S0066,e4a7bf14-a40d-4284-9cd4-6285e05c5189,22/05/2025,Computer Science,Network war learn medical man student admit center west stock.,FALSE
S0066,6e24aa9b-b4ec-4d2c-bb0d-eb2c7a2c9d8b,24/02/2025,Doctor,Send including lay term reduce at decision remember exactly deal piece.,FALSE
S0066,9f29554a-f262-41cf-ac53-2541771893c7,09/01/2025,Scientist,Game quickly style could machine charge decision truth.,FALSE
S0066,315a5528-1ea7-4d0f-bb9a-261acbe98faf,16/04/2025,Pilot,Southern push stock nation measure sell ahead.,TRUE
S0067,5b9c5b91-5372-449b-8753-efbc8aced0ee,17/05/2025,English,Particular impact truth must focus risk.,TRUE
S0067,e5fbf29e-521f-4eb1-aa70-80e114e17944,06/05/2025,Doctor,Republican half attorney enough give many red ground knowledge.,FALSE
S0067,6123ff29-edf4-463a-a096-99789e6f79dd,09/05/2025,Pilot,Ask concern realize rather pass little heart box.,TRUE
S0067,2368152c-6372-4666-9c38-32f67663fe12,26/03/2025,Economics,Boy operation deep wonder certainly worry record figure data.,FALSE
S0067,24cb5381-4e06-4b1b-9724-248933fedfe4,22/12/2024,Pilot,Stay know able across show since capital example share.,TRUE
S0068,66eb32b1-6da2-4c10-bcbb-e99ad7bb66e3,03/02/2025,Data Scientist,Nature stuff scientist modern standard year admit today detail member.,FALSE
S0068,741cbff1-f8d5-4a3f-862d-582380d3c16c,31/12/2024,Scientist,Wall method former it behavior include water thing interesting himself often month.,TRUE
S0068,492d17da-50fc-41d9-b35f-730611ba875c,20/03/2025,Data Scientist,Sound energy story peace talk structure cup.,FALSE
S0068,dbd2cfca-2669-46bd-a7f5-75e8bcc4bd75,01/12/2024,Writer,Station nothing article resource upon in ability.,TRUE
S0069,8aef2678-9dc7-46cb-921d-f3c241f7fab0,19/03/2025,Engineer,Scientist such part happen them start office social add policy century although rule.,FALSE
S0069,2cf31141-4d76-4d1d-8c32-dccc18571c83,23/02/2025,Social Science,Heart ability sound door hair dog dog loss continue try receive finally factor investment.,FALSE
S0069,68c03b90-d38e-4ace-9b85-033f9ed7cf3f,29/04/2025,Economics,Politics wish hundred require low college end.,FALSE
S0070,6c8b50d7-ad30-4f87-88d0-8fa291f6a2e4,10/01/2025,Data Scientist,Low agree through type century bed cause quite stop probably character firm behavior.,TRUE
S0070,1dcb06bf-8090-41b6-b11b-11f3fb5c7a1e,02/01/2025,Computer Science,Wrong address character senior morning list since guy common.,TRUE
S0070,9ec9030c-6041-4499-85d9-ddc11a78013e,27/03/2025,Science,Top television production building now improve magazine ready positive Democrat.,FALSE
S0070,24debb05-1e24-40f7-a31d-c808048472cb,07/02/2025,Pilot,International while say whether purpose Mr her speak report pressure traditional government.,TRUE
S0070,fd97e58c-3923-44d3-ac05-e6da00e8fbe1,17/02/2025,Artist,Him collection head others age Democrat step reason.,FALSE
S0071,aca6252a-aa66-46eb-a018-3aef93c7a9b8,16/05/2025,Teacher,Course choose draw impact during be past something decision movement.,TRUE
S0071,8710a9db-f296-42a0-ab06-4756b87662b7,17/01/2025,Computer Science,Green present check than successful training exist pick.,TRUE
S0071,a33c7e7b-1a47-4a9d-a689-616b720ea931,01/05/2025,English,Despite hundred those up where idea degree wear next choice candidate million role.,FALSE
S0071,36c1c683-8795-4b15-8e1f-f023915cdcd5,23/03/2025,Teacher,This theory other before smile traditional short amount herself.,TRUE
S0071,a15b7c1f-7f13-4a1f-a8d2-b21e67af7318,16/01/2025,Computer Science,Hand alone of family right modern line.,TRUE
S0072,fe03f48c-167d-4123-bd88-8f32f3b23a34,26/12/2024,Computer Science,Middle represent role senior person citizen management process thought year bill.,FALSE
S0072,05c01d91-d80b-427a-88b1-2ecadde93e23,24/04/2025,Computer Science,View now public talk necessary just environment good record father goal produce.,TRUE
S0072,834ec309-b826-4a7c-b03f-61cdda50d04f,25/04/2025,Social Science,Field culture to production performance explain staff more seem maybe edge follow.,FALSE
S0073,ad7aada1-6fa0-4f91-834b-33d961785500,17/02/2025,Social Science,Already fast know civil voice green provide future visit worker central maintain set.,FALSE
S0073,aa94e85c-202f-40d9-81aa-832531a170e1,30/04/2025,Doctor,Represent exactly eat change significant attorney film.,TRUE
S0073,5469dd68-20bc-4e5d-bd9e-477ba27c7bf8,14/02/2025,Data Scientist,Enough parent able current another heavy.,FALSE
S0073,f2fbb0cf-769f-416b-b7f1-ae5db6baed24,08/12/2024,Entrepreneur,Either notice finish information alone experience.,TRUE
S0074,d1f0fb3b-043d-48cd-b123-a94103212b2a,21/03/2025,English,Ground out thought five service his record.,FALSE
S0074,24e31e1a-48e8-4a79-9eee-23d8ae92d563,24/02/2025,Writer,Spring pay scientist seven evidence weight just everybody.,FALSE
S0074,2941c141-8518-4876-9b76-ff8e676c8a2b,25/04/2025,Writer,Attorney unit hot fly put eye meet church for name plant what production drive.,FALSE
S0074,d2886ae5-7426-41da-b62f-0768274a584f,04/02/2025,Teacher,Through son small admit song key over.,FALSE
