user_id,role,activity,timestamp
P0837,parent,update_profile,2025-01-30 04:18:20.553645
P0967,student,attempt_quiz,2025-03-05 11:50:10.511730
P0037,teacher,update_profile,2025-03-29 21:04:43.638050
P0694,student,chat_mentor,2025-02-17 20:12:25.134115
S0392,teacher,view_dashboard,2025-02-23 09:07:29.344117
S0084,student,login,2025-01-28 20:12:30.503679
P0125,parent,chat_mentor,2025-01-07 16:31:14.624166
P0332,teacher,chat_mentor,2025-03-03 06:31:37.456638
S0586,parent,chat_mentor,2025-01-13 20:39:07.680245
S0943,teacher,update_profile,2025-03-15 09:23:43.698775
S0749,student,view_report,2025-04-08 04:46:42.349217
S0633,student,update_profile,2025-04-03 23:28:17.037245
P0812,teacher,view_report,2025-05-10 00:14:10.486077
S0548,parent,update_profile,2025-01-22 13:55:59.455523
P0448,student,view_dashboard,2025-01-25 08:34:30.374312
S0008,parent,update_profile,2025-02-04 09:37:58.663739
P0516,parent,view_dashboard,2025-04-03 07:24:06.073508
P0689,parent,attempt_quiz,2025-01-30 22:36:00.042751
P0582,parent,update_profile,2025-01-09 01:18:29.744175
P0760,teacher,view_report,2025-01-30 03:49:21.059923
P0024,teacher,login,2025-02-03 08:47:05.112566
P0139,teacher,view_dashboard,2025-03-07 22:39:40.854004
S0502,parent,view_dashboard,2025-03-29 08:29:59.139033
S0345,teacher,login,2025-03-22 18:38:15.538668
P0480,parent,attempt_quiz,2025-04-26 18:06:39.510781
P0450,parent,chat_mentor,2025-03-31 06:03:12.219916
P0438,parent,attempt_quiz,2025-04-16 22:45:29.517994
S0340,teacher,chat_mentor,2025-05-06 09:47:14.350567
P0688,teacher,attempt_quiz,2025-03-30 17:43:11.971066
P0871,parent,view_dashboard,2025-01-03 06:13:53.100901
S0203,teacher,view_dashboard,2025-03-29 14:11:39.193771
P0404,student,chat_mentor,2025-04-09 20:35:09.280027
S0826,student,update_profile,2025-04-28 12:04:35.770625
S0438,parent,view_report,2025-05-13 15:00:50.112260
P0844,parent,login,2025-01-04 15:20:32.393686
